formation channel,channel V intrinsic (z=0),channel I intrinsic (z=0),channel II intrinsic (z=0),channel III intrinsic (z=0),channel IV intrinsic (z=0),All intrinsic (z=0) [Gpc^-3 yr^-1],channel V with CE intrinsic (z=0),channel V without CE intrinsic (z=0)
A,0.0322960131444455,0.3918168083968062,0.4833710573796026,0.0770284324662449,0.0154876886129009,156.75099601578282,0.0,0.0322960131444455
B,0.0621744659257598,0.5127306467421406,0.3797630161851799,0.0453030286674102,0.0,129.09851897112827,0.0,0.0621744659257598
C,0.0539870604104206,0.3052833730679714,0.5798863631511427,0.0608432033704648,0.0,138.78734116440162,0.0,0.0539870604104206
D,0.0313692813879121,0.1633224884401993,0.7376173419280198,0.0645048086269191,0.0031860796169488,166.88361040817514,0.0,0.0313692813879121
E,0.0316216406564305,0.3913692844792428,0.4870891788688102,0.0761563067412907,0.0137635892542259,156.21589167297347,0.0,0.0316216406564305
F,0.0179648504292879,0.6807720929372688,0.2578089569841432,0.0367759851412042,0.0066781145080957,325.47595541142357,0.0002919316397775,0.0176729187895103
G,0.0157023988774224,0.1121201617716956,0.8657536839437613,0.0064139643467102,9.791060410103958e-06,87.85005174014486,0.0,0.0157023988774224
H,0.0381044651516018,0.3239744970502088,0.5660654580426089,0.0681834701914064,0.0036721095641747,134.7726587864857,0.0,0.0381044651516018
I,0.0242766903785722,0.4614242057907575,0.3680303604531295,0.0879656982272357,0.0583030451503046,208.03958175933894,0.0,0.0242766903785722
J,0.0053209459945292,0.1701747990711264,0.5999448644048817,0.1479763221647268,0.0765830683647356,125.69615354953028,1.7585393998800506e-07,0.0053207701405892
K,0.0180459069420365,0.6824480683798149,0.2550920294866051,0.0369791957115798,0.0074347994799638,324.09543910264955,0.0007288946211298,0.0173170123209066
L,0.0184184760247124,0.3454484899170927,0.5652543131141443,0.0600215570955594,0.0108571638484907,147.23913761946102,0.0,0.0184184760247124
M,0.0392549334863212,0.4351558668814727,0.4279734099060831,0.079359044745188,0.0182567449809344,181.3833971091277,0.0,0.0392549334863212
N,0.0282852171180091,0.3554698129675455,0.531077156651252,0.0713282970687286,0.0138395161944654,138.91095276819502,0.0,0.0282852171180091
O,0.0319140942119984,0.3870215134823912,0.4892807638165684,0.0762001289628811,0.0155834995261615,157.81127102225997,0.0,0.0319140942119984
P,0.0707615360971877,0.4065332553166347,0.4130022079119913,0.0861099765539371,0.0235930241202495,177.48613758094615,0.0,0.0707615360971877
Q,0.0813502677307767,0.4612404976687399,0.3496911093094434,0.0836528826397017,0.024065242651338,198.07367763654935,0.0,0.0813502677307767
R,0.0064818849633115,0.511318663066988,0.3682015252263952,0.0887873709120536,0.0252105558312511,190.00462821651263,0.0,0.0064818849633115
S,0.0185818273088722,0.3544003241530747,0.5737780229006988,0.0449861743784893,0.0082536512588645,274.62497990618533,0.0,0.0185818273088722
T,0.0329420057700631,0.4685805486234194,0.3470640675212608,0.1214784692582808,0.0299349088269757,56.07615520220388,0.0,0.0329420057700631
