formation channel,channel V intrinsic (z=0),channel I intrinsic (z=0),channel II intrinsic (z=0),channel III intrinsic (z=0),channel IV intrinsic (z=0),All intrinsic (z=0) [Gpc^-3 yr^-1],channel V with CE intrinsic (z=0),channel V without CE intrinsic (z=0)
A,0.0182580115508388,0.4683273331159924,0.0,2.089619725736393e-05,0.5133937591359112,49.77757010885846,0.0005165202396932,0.0177414913111455
B,0.2569660140594663,0.7417689687353776,0.0012650172051559,0.0,0.0,30.393518427786418,0.0,0.2569660140594663
C,0.087152524159561,0.9099227027234332,0.0,0.0,0.0029247731170057,25.455022926618717,1.0066484940822168e-05,0.0871424576746201
D,0.0162746858694711,0.6828746635550201,0.0,0.0,0.3008488990417814,65.90393690692039,0.0003893651492735,0.0158853207201975
E,0.0,0.865494309680221,0.0,0.0,0.134505690319779,2.0497334091629673,0.0,0.0
F,0.0063476590474921,0.8984926327856332,0.015913616107917,5.5443002900792146e-05,0.0791906490560568,69.65880205482546,0.0,0.0063476590474921
G,0.0009228858180323,0.9727168081118996,0.0,0.0,0.026360306070068,79.03500705561756,0.0,0.0009228858180323
H,0.0254329498798977,0.9096406262636076,0.0,0.0,0.0649241508493981,49.16945744278582,0.0,0.0254329498798977
I,0.0042497471377707,0.2262082339563211,0.0,0.0229504469859713,0.7465915719199366,213.99964677286476,0.001096505022601,0.0031532421151696
J,0.0063983645203404,0.4191320314727346,0.0018855925595317,0.114583852438177,0.4580001590092165,389.7195906857621,0.00315197111205,0.0032463934082903
K,0.0184903047380498,0.5713056740989703,0.0160704526952873,1.604123722323893e-05,0.3941175272304689,64.51693289161167,0.0024933954418053,0.0159969092962445
L,0.0178857396635631,0.492600401524219,0.0,4.071337961734399e-06,0.489509787474256,40.624910209306634,0.0005145501153973,0.0173711895481657
M,0.022177119366473,0.4971610832636495,0.0,3.5402554264943096e-05,0.4806263948156125,46.59339078526031,0.000801365456473,0.02137575391
N,0.0157329381295041,0.4459149497250794,0.0121130559568369,0.0121473124870297,0.5140917437015499,54.2205166922099,0.0005713860555898,0.0151615520739142
O,0.0172524189253482,0.4668615924013914,0.0,2.094704370444864e-05,0.5158650416295562,49.03634004246375,0.0005253598438157,0.0167270590815325
P,0.038900462626955,0.5390464992171575,0.0,2.751476176388023e-05,0.4220255233941236,87.94953520120512,0.0005994912768852,0.0383009713500698
Q,0.1463147089215604,0.7254875687314235,0.0,2.277814913275258e-06,0.1281954445321023,238.65261127504013,0.0002334158495586,0.1460812930720018
R,0.0151008087887086,0.4705938111958999,0.0,5.829240896269633e-05,0.5142470876064288,50.07794199462721,0.00074415296379,0.0143566558249186
S,0.0118702617067143,0.4516298161852287,0.0,6.221350168228784e-05,0.5364305172879112,44.945491973607,0.0005512203082823,0.011319041398432
T,0.0157442192753934,0.3839136748582281,0.0,0.0003762661379971,0.5999658397283814,48.94821806788383,0.0001506750562925,0.0155935442191009
