formation channel,channel V intrinsic (z=0),channel I intrinsic (z=0),channel II intrinsic (z=0),channel III intrinsic (z=0),channel IV intrinsic (z=0),All intrinsic (z=0) [Gpc^-3 yr^-1],channel V with CE intrinsic (z=0),channel V without CE intrinsic (z=0)
A,0.0087810646601072,0.4507722199502778,0.0,0.0001116142068662,0.5403351011827485,45.12807624971336,0.0003043899042855,0.0084766747558217
B,0.1166844251224807,0.8813768540062422,0.001938720871277,0.0,0.0,34.437409908464765,0.0,0.1166844251224807
C,0.0333825333737034,0.9657759559615418,0.0,0.0,0.0008415106647548,37.189683641871326,0.0006566712988854,0.0327258620748179
D,0.0083554213198491,0.6870579566061673,0.0,0.0,0.3045866128293061,81.48154166917624,0.0002959362936587,0.0080594850261904
E,0.0,0.9721837253245936,0.0,0.0,0.0278162746754062,0.7631486245539096,0.0,0.0
F,0.0081618297927582,0.8971751900702172,0.024526583125321,0.0008199115956052,0.0693164854160984,59.3393669436916,0.0,0.0081618297927582
G,0.0005512137301293,0.9974985943251394,0.0,0.0,0.0019501919447313,57.152179711713586,0.0,0.0005512137301293
H,0.0036092486568828,0.9261251718995968,0.0,0.0,0.0701797371039949,32.37513102650195,0.0,0.0036092486568828
I,0.0033421189821151,0.3543070139170423,0.0,0.002404404402073,0.6399464626987696,95.99979973895361,0.0006230909225249,0.0027190280595901
J,0.003227011433097,0.6465584693126937,0.0007926803516278,0.0785679380682422,0.2708539008343391,125.50506041958982,0.0025591137244402,0.0006678977086568
K,0.0281023545788413,0.5939867619009126,0.0237511659087765,7.314180994712883e-05,0.3540865758015225,68.51903175744089,0.0011518348187345,0.0269505197601067
L,0.0069489122816636,0.5055193066264381,0.0,0.0001212711082457,0.4874105099836525,42.04424775753349,0.0002941112539332,0.0066548010277303
M,0.0070127365538696,0.4486981859001914,0.0,7.036368708176693e-05,0.5442187138588572,44.32854963591461,0.0002711392734452,0.0067415972804243
N,0.0062462019358081,0.4586177210617932,0.0051656076216616,0.0015353791315057,0.5284350902492312,46.403099707823266,0.0001832079229281,0.00606299401288
O,0.0088078279991789,0.4507518289105745,0.0,0.0001116305744065,0.54032871251584,44.56265678396034,0.0003045920438385,0.0085032359553403
P,0.0197260995111269,0.4918054636687843,0.0,0.0001390063422653,0.488329430477823,85.82692325866313,0.0002368248317381,0.0194892746793887
Q,0.1003174198108662,0.7253090165629403,0.0,4.925782190456739e-05,0.174324305804289,242.56472446746227,9.120715558122848e-05,0.1002262126552849
R,0.0067919236775981,0.455530513022108,0.0,8.971799466568282e-05,0.5375878453056282,45.76342388676984,0.0003656822158776,0.0064262414617204
S,0.00772608967322,0.3782988495648339,0.0,0.0003135249653063,0.6136615009309189,40.50393236513766,0.0002204490347874,0.0075056406384325
T,0.0076564446396584,0.6649326086083529,0.0,0.0001905451272769,0.3272204016247119,36.73937689457651,4.796733862275939e-06,0.0076516479057961
