formation channel,channel V intrinsic (z=0),channel I intrinsic (z=0),channel II intrinsic (z=0),channel III intrinsic (z=0),channel IV intrinsic (z=0),All intrinsic (z=0) [Gpc^-3 yr^-1],channel V with CE intrinsic (z=0),channel V without CE intrinsic (z=0)
A,0.0101594819374739,0.4431542467417173,0.0,0.0001032212861321,0.5465830500346766,29.78025896046581,0.0003232691523998,0.0098362127850741
B,0.1308321279605562,0.8673735411471154,0.0017943308923283,0.0,0.0,22.43632864175681,0.0,0.1308321279605562
C,0.038742942055164,0.9602313886652482,0.0,0.0,0.0010256692795878,22.975504041487763,0.0003608335875712,0.0383821084675927
D,0.0099104871731837,0.6770160727722482,0.0,0.0,0.3130733296409657,51.029224079570696,0.0002940967927863,0.0096163903803974
E,0.0,0.937992305548812,0.0,0.0,0.0620076944511878,0.7178948894707036,0.0,0.0
F,0.0080701725169551,0.896479084589963,0.0242421352557783,0.0006325664228126,0.0705760412144911,40.08312355756162,0.0,0.0080701725169551
G,0.0006065350953599,0.992609977527512,0.0,0.0,0.006783487377128,38.26065694081878,0.0,0.0006065350953599
H,0.0108257581189638,0.9224088356792176,0.0,0.0,0.066707773220269,24.52349630350354,0.0,0.0108257581189638
I,0.0035555243182945,0.3000120605727177,0.0,0.0057910272628903,0.6906413878460975,72.78301483193466,0.0007433851682285,0.002812139150066
J,0.0047270934332642,0.5430639831828696,0.001322851591818,0.0996122141288953,0.3512738576631526,119.10485114741523,0.0030819105892001,0.0016451828440641
K,0.0266885505206985,0.587365054565599,0.0242375385227158,6.829514529568458e-05,0.3616405612456909,44.78355080882257,0.0012399586934925,0.0254485918272059
L,0.0092065746361991,0.4913363197328041,0.0,0.000108556012591,0.4993485496184058,27.200771228299725,0.000311679848835,0.008894894787364
M,0.0099392259769351,0.4530850849681158,0.0,5.843551898506849e-05,0.5369172535359641,29.346246235858324,0.0003575261332407,0.0095816998436944
N,0.0082182357267643,0.4437757123180724,0.0077018451393271,0.004298669892049,0.5360055369237872,31.154541971625974,0.0002660610458259,0.0079521746809383
O,0.0101056275025054,0.4431833733760765,0.0,0.0001032014749499,0.5466077976464682,29.4159373663042,0.00032411934257,0.0097815081599354
P,0.0242325307681947,0.4856451271895768,0.0,0.0001298642865552,0.489992477755673,56.21530667956238,0.0002727006585959,0.0239598301095988
Q,0.1082156043264662,0.720740461196155,0.0,4.5541413301491565e-05,0.1709983930640772,155.4937540639735,0.0001060507720816,0.1081095535543846
R,0.0082414100766283,0.4493098282331033,0.0,8.961586688011583e-05,0.5423591458233883,30.269046332239334,0.0004972710678908,0.0077441390087374
S,0.0087981756855127,0.388055780450932,0.0,0.0002742168002123,0.6028713211083135,27.22281757803325,0.0002494136037358,0.0085487620817769
T,0.0097684584740095,0.6183375602330256,0.0,0.0002216412185428,0.371672340074422,26.197119948080438,2.062981005055269e-05,0.009747828663959
