formation channel,channel V intrinsic (z=0),channel I intrinsic (z=0),channel II intrinsic (z=0),channel III intrinsic (z=0),channel IV intrinsic (z=0),All intrinsic (z=0) [Gpc^-3 yr^-1],channel V with CE intrinsic (z=0),channel V without CE intrinsic (z=0)
A,0.0356341202393917,0.3069604827911071,0.5817507918298569,0.0621772065494918,0.0134773985901533,261.8512272357401,0.0,0.0356341202393917
B,0.0807863743992276,0.5119053264862985,0.3703590497973336,0.036917151990339,0.0,192.35178285798017,0.0,0.0807863743992276
C,0.0612220254477468,0.3404436804950057,0.5510890414199228,0.0472452526373244,0.0,225.82519825661714,0.0,0.0612220254477468
D,0.0312673137236717,0.176629903582143,0.7441432875602454,0.0462411141807098,0.0017183809532298,301.39001672008055,0.0,0.0312673137236717
E,0.0346253512478377,0.3075610018052498,0.5861023099978205,0.0597727472544715,0.0119385896946198,260.85400631172513,0.0,0.0346253512478377
F,0.0263162796742203,0.4966911906016376,0.4260818634279493,0.0424125893937382,0.0084980769024547,369.27097404758723,0.0002196079044267,0.0260966717697935
G,0.0093084491510615,0.0669044428954228,0.919962430863251,0.0038190639747457,5.613115518358338e-06,164.81349299551772,0.0,0.0093084491510615
H,0.0442582011071865,0.2673844292944295,0.6353279280206882,0.0496105385813074,0.0034189029963888,242.19257507354388,0.0,0.0442582011071865
I,0.0282630123270326,0.4167517690934357,0.4189565578117149,0.0744894387345856,0.0615392220332312,367.44201305645663,0.0,0.0282630123270326
J,0.0113205948733381,0.2242177267881545,0.4943525479920185,0.1691819828196382,0.1009271475268507,305.0832160142646,1.12388713115195e-07,0.011320482484625
K,0.0270079482026074,0.496373540732733,0.4230265194167696,0.0440452067566115,0.0095467848912784,366.9009287288775,0.0004395713130622,0.0265683768895452
L,0.0282306038791139,0.2818109945363424,0.6346393456937389,0.04643179310957,0.0088872627812342,250.88981779109827,0.0,0.0282306038791139
M,0.0377449959778435,0.3287782126268146,0.548354903666332,0.0682282783306411,0.0168936093983674,280.5936398476579,0.0,0.0377449959778435
N,0.0331502346751287,0.2904194784153786,0.6117935296177909,0.0525002965867102,0.012136460704992,244.70938371610507,0.0,0.0331502346751287
O,0.034729501608328,0.2934944703275724,0.5992119323997581,0.0592380945583788,0.0133260011059626,270.54309119279554,0.0,0.034729501608328
P,0.0642713008611705,0.3047770971627523,0.5415423462770597,0.0688262339937057,0.0205830217053122,274.85652703178545,0.0,0.0642713008611705
Q,0.089156528964467,0.3292076666968705,0.4926703409653701,0.0674563917553278,0.0215090716179642,294.22694809241,0.0,0.089156528964467
R,0.0199442254734852,0.3660047042483112,0.5209632074035961,0.0706285318455811,0.0224593310290251,282.3574713207036,0.0,0.0199442254734852
S,0.0248464450166072,0.2956153430155482,0.6254549444586143,0.0447049057479878,0.009378361761242,351.9412971773809,0.0,0.0248464450166072
T,0.0435403342321856,0.3662671351734382,0.4958160510937057,0.0743871439750285,0.0199893355256418,154.48210226357915,0.0,0.0435403342321856
