formation channel,channel V intrinsic (z=0),channel I intrinsic (z=0),channel II intrinsic (z=0),channel III intrinsic (z=0),channel IV intrinsic (z=0),All intrinsic (z=0) [Gpc^-3 yr^-1],channel V with CE intrinsic (z=0),channel V without CE intrinsic (z=0)
A,0.0106864339501988,0.4607023081304552,0.0,8.99679992114922e-05,0.5285212899201344,44.91236595165703,0.0003488159742621,0.0103376179759367
B,0.1326653467109203,0.8652769075557324,0.0020577457333472,0.0,0.0,33.052601782489425,0.0,0.1326653467109203
C,0.0398331097193998,0.9590821471991998,0.0,0.0,0.0010847430814002,34.23161567809507,0.0003412940675238,0.0394918156518759
D,0.0103249591667955,0.6873480209065292,0.0,0.0,0.3023268497474313,77.27486188522992,0.0003173055179677,0.0100076536488278
E,0.0,0.9364964607823536,0.0,0.0,0.0635035392176463,1.0674411345502324,0.0,0.0
F,0.0079054961826341,0.8991012984570427,0.0225421315798942,0.0007481946643229,0.069702879116106,60.65328874397141,0.0,0.0079054961826341
G,0.000671897674063,0.992518349352968,0.0,0.0,0.0068097529729688,55.31934454305535,0.0,0.000671897674063
H,0.0107929304584467,0.9215276186735464,0.0,0.0,0.0676216375209591,36.96494569611093,0.0,0.0107929304584467
I,0.0038307738053391,0.3106046546257313,0.0,0.0054684439931418,0.6800961275757877,108.99756909112453,0.0007802941809519,0.0030504796243872
J,0.004661283858287,0.5388562144593076,0.0012575722374808,0.1003743457617737,0.3548505836831509,179.21425196024342,0.0029541146175178,0.0017071692407691
K,0.024693302899985,0.596981664134443,0.0226801096479033,6.052959962714518e-05,0.3555843937180414,66.4196858947265,0.0012550200150085,0.0234382828849765
L,0.0096353655794619,0.5102588488919797,0.0,0.0001020002807036,0.4800037852478551,41.35477420239856,0.0003401077493426,0.0092952578301192
M,0.0105545732318523,0.4703591072765603,0.0,5.852476892514022e-05,0.5190277947226624,44.3065531683492,0.0003732473308093,0.010181325901043
N,0.0087731557186603,0.4617614646649281,0.007533103527948,0.0043147386049362,0.5176175374835273,47.05693594649194,0.0002685183133253,0.0085046374053349
O,0.0106350271608626,0.4607386766675224,0.0,9.000711046983446e-05,0.5285362890611449,44.33606266764297,0.0003498080077816,0.010285219153081
P,0.0244109933760357,0.5062595136549343,0.0,0.0001116031645831,0.4692178898044468,85.05363531772387,0.0002885933155119,0.0241224000605237
Q,0.1077596266568083,0.7324013001727951,0.0,4.337585413668143e-05,0.1597956973162602,239.55482912693802,0.0001103695598078,0.1076492570970004
R,0.0089212652442392,0.4659058455879735,0.0,8.581255995168563e-05,0.5250870766078354,45.80084116467989,0.0005290399483513,0.0083922252958879
S,0.0093350462509222,0.3990944656989838,0.0,0.0002417990868582,0.5913278202665658,41.069318853121345,0.0002665306012502,0.0090685156496719
T,0.0099668839497611,0.6186115740481969,0.0,0.0002312247579167,0.371190317244125,38.445552334029536,1.957378773110502e-05,0.00994731016203
