formation channel,channel V intrinsic (z=0),channel I intrinsic (z=0),channel II intrinsic (z=0),channel III intrinsic (z=0),channel IV intrinsic (z=0),All intrinsic (z=0) [Gpc^-3 yr^-1],channel V with CE intrinsic (z=0),channel V without CE intrinsic (z=0)
A,0.0058093308211071,0.2619584462833649,0.0,0.0002361778200912,0.7319960450754367,25.646417655423146,0.0001345105957641,0.005674820225343
B,0.0723288587356249,0.9269407099640176,0.0007304313003573,0.0,0.0,20.667687665444348,0.0,0.0723288587356249
C,0.0196227112547129,0.979994220302295,0.0,0.0,0.0003830684429921,21.99812853807521,0.0005320964129098,0.0190906148418031
D,0.0072716578741687,0.5025244249708976,0.0,0.0,0.490203883902988,39.29257423870571,0.000157593036195,0.0071140648379737
E,0.0,0.9641652253163808,0.0,0.0,0.0358347746836189,0.30317412817036005,0.0,0.0
F,0.00988759626445,0.8784659962125982,0.0331962849819237,0.0002966724598413,0.0781534500811867,37.24628969425612,0.0,0.00988759626445
G,0.000197590684102,0.997844785196773,0.0,0.0,0.0019576241191249,42.12855580569561,0.0,0.000197590684102
H,0.0066936216652702,0.9048974790294636,0.0,0.0,0.088339788834433,12.340156021528665,0.0,0.0066936216652702
I,0.0022964721736662,0.2215015694442493,0.0,0.0026074208074811,0.7735945375746033,51.70343403909318,0.0004594919281994,0.0018369802454667
J,0.003834768420434,0.5742895180897701,0.0008968941418233,0.0949937152830777,0.3259851040648945,54.81384934197938,0.0027000704125277,0.0011346980079062
K,0.0427194288488581,0.5134968781273531,0.0322147137035763,0.000132749476767,0.4114362298434454,45.39872171874526,0.0009413697083863,0.0417780591404717
L,0.0059776877327187,0.3034249022458845,0.0,0.0004298113614898,0.6901675986599067,22.98806507056726,0.000133988464104,0.0058436992686147
M,0.0045058399360428,0.2587186006231317,0.0,6.356937701112811e-05,0.7367119900638143,25.025178068606138,0.0001354277727192,0.0043704121633235
N,0.0046401806525808,0.2654005168138301,0.0041604931399211,0.0020497330679276,0.7237490763257403,26.214715837639385,9.808264053831109e-05,0.0045420980120425
O,0.0059468865645067,0.2618935688365353,0.0,0.0002363148224996,0.7319232297764582,25.313110401190002,0.0001348662996399,0.0058120202648668
P,0.0169258991859445,0.2991780366078641,0.0,0.0003733490148187,0.6835227151913724,47.91068423524856,0.0001170034707245,0.01680889571522
Q,0.0960684269546334,0.614146618562738,0.0,7.900667839425526e-05,0.2897059478042341,118.23298981960909,4.980966394972467e-05,0.0960186172906837
R,0.0049561586104239,0.2730728243742851,0.0,0.000180292198334,0.7217907248169569,25.651356271426522,0.0002812557888826,0.0046749028215412
S,0.0041917896884695,0.2560267797000627,0.0,0.0007708599281067,0.7390104419402802,24.11792326913758,0.0001003824248489,0.0040914072636205
T,0.0083064606819328,0.7199358686436304,0.0,7.711830104264717e-05,0.271680552373394,23.848497268517335,6.076591294101159e-06,0.0083003840906387
