formation channel,channel V intrinsic (z=0),channel I intrinsic (z=0),channel II intrinsic (z=0),channel III intrinsic (z=0),channel IV intrinsic (z=0),All intrinsic (z=0) [Gpc^-3 yr^-1],channel V with CE intrinsic (z=0),channel V without CE intrinsic (z=0)
A,0.0106894376498785,0.4663514876755979,0.0,8.480349901972509e-05,0.5228742711755038,41.47236046367636,0.0003218065142443,0.0103676311356342
B,0.1401413493019234,0.8580097083039182,0.0018489423941584,0.0,0.0,31.59780893577985,0.0,0.1401413493019234
C,0.04241971653944,0.956587029903739,0.0,0.0,0.0009932535568209,31.89890405630615,0.0003404628695183,0.0420792536699216
D,0.0125419863699566,0.6983819503582205,0.0,0.0,0.2890759104921386,73.18678572422918,0.0003018445312678,0.0122401418386888
E,0.0,0.945197635566441,0.0,0.0,0.0548023644335588,1.2388580529667146,0.0,0.0
F,0.0078173323246534,0.8993396927643708,0.023032853912789,0.0007396585159502,0.0690704624822367,52.77493721182387,0.0,0.0078173323246534
G,0.0006247400301207,0.9905458845611088,0.0,0.0,0.0088293754087702,51.383786505753676,0.0,0.0006247400301207
H,0.0135137596824848,0.9243002712425716,0.0,0.0,0.0621377229099524,39.46702385370074,0.0,0.0135137596824848
I,0.0040409484415852,0.2882514068304069,0.0,0.0047961611497497,0.7029114835782582,106.41961611589458,0.0008260317851922,0.0032149166563929
J,0.0050938296304078,0.4801959980222133,0.0011851754104202,0.1224600146271369,0.3910649823098219,220.69784755074105,0.0028665685721467,0.002227261058261
K,0.0241881574890209,0.594245732298683,0.0223843821259033,5.824516314334578e-05,0.3591234829232495,60.07908125378301,0.0012519897466181,0.0229361677424028
L,0.0118509913846172,0.5162629690127877,0.0,9.484975770714673e-05,0.4717911898448879,37.984869446355944,0.0003152309164275,0.0115357604681897
M,0.0110377723558916,0.4833632881237032,0.0,5.471930780535854e-05,0.5055442202125999,40.69920980724777,0.0003597030229512,0.0106780693329403
N,0.0095476619478658,0.4634094987293609,0.0100356253059096,0.0058022800425511,0.5112049339743124,43.94224305761024,0.0002639307626618,0.009283731185204
O,0.0117129606492361,0.4664116654019112,0.0,8.474852799052415e-05,0.5217906254208622,40.98469118038931,0.0003223628395479,0.0113905978096881
P,0.0294299510640941,0.5015084418743349,0.0,0.0001041464513858,0.4689574606101849,78.13390406355873,0.000266412753647,0.029163538310447
Q,0.1169745761680932,0.726522402309952,0.0,4.1527980070413325e-05,0.1564614935418845,214.4728955588769,0.0001048015770267,0.1168697745910665
R,0.0094848143621539,0.4756218848766932,0.0,8.066819504592018e-05,0.5148126325661069,42.36156877487934,0.0008162627704147,0.0086685515917392
S,0.0100640938370137,0.413767585970473,0.0,0.000227113743714,0.5759403978367226,37.9434763094601,0.0002468713235385,0.0098172225134752
T,0.0105311713922173,0.5964451154734506,0.0,0.0002065513334193,0.3928171618009128,37.657565976719695,1.6955593798920658e-05,0.0105142157984183
