formation channel,channel V intrinsic (z=0),channel I intrinsic (z=0),channel II intrinsic (z=0),channel III intrinsic (z=0),channel IV intrinsic (z=0),All intrinsic (z=0) [Gpc^-3 yr^-1],channel V with CE intrinsic (z=0),channel V without CE intrinsic (z=0)
A,0.0294534307580778,0.4327369383682177,0.4414442114819897,0.0769418981987566,0.0194235211929579,631.4922548695414,0.0,0.0294534307580778
B,0.0622688946177022,0.6359169030994989,0.2556108832922856,0.0461497807625726,0.0,526.8343880192621,0.0,0.0622688946177022
C,0.0601118514709179,0.4471418585021529,0.4239712345297778,0.0687750554971508,0.0,507.35203378824133,0.0,0.0601118514709179
D,0.0345439600692308,0.2314188835577405,0.6535052856690238,0.0768348601597309,0.0036970105442737,571.7449219526487,0.0,0.0345439600692308
E,0.0299584306999363,0.4326740009282993,0.4430993887427181,0.0769593556165194,0.0173088240125261,624.8732195138467,0.0,0.0299584306999363
F,0.0196959455440116,0.6196718411311074,0.3023627097881984,0.0474857481867523,0.0107837553499298,1023.1969962499909,0.0003868518368623,0.0193090937071493
G,0.0190699091209671,0.1538895950883605,0.8206637083063028,0.0063523084346573,2.4479049712605726e-05,338.2435800894887,0.0,0.0190699091209671
H,0.0368482584222856,0.3727407544315254,0.5139382052770894,0.0724642649072015,0.004008516961899,542.7773535102467,0.0,0.0368482584222856
I,0.0218542408965628,0.4627524936397185,0.3522656115039993,0.0856330159731748,0.0774946379865438,795.9990892184525,0.0,0.0218542408965628
J,0.0058821090150306,0.1827258625132173,0.549775923973875,0.1646207032400143,0.0969954012578625,501.8763214869462,6.279754503450068e-07,0.0058814810395802
K,0.0191815377194719,0.6195313339150543,0.3020877256670813,0.0472681427381824,0.0119312599602105,1020.363572583993,0.0004422936040308,0.018739244115441
L,0.0219571803255184,0.3936938696127388,0.501920432317492,0.0653325114539817,0.0170960062902691,572.3655414803343,0.0,0.0219571803255184
M,0.0327993034621449,0.4582805031574373,0.4027950139576285,0.0837487938862585,0.0223763855365305,697.3638406872051,0.0,0.0327993034621449
N,0.0264460325953114,0.4077990614682461,0.4780419483902278,0.0701337134542924,0.0175792440919209,569.9486338976128,0.0,0.0264460325953114
O,0.0290218859221663,0.4238631140612762,0.4516207027709276,0.0761459237304301,0.0193483735151994,639.6430748330339,0.0,0.0290218859221663
P,0.0537657731834945,0.4484361919359006,0.3852075538061335,0.0853589953015601,0.027231485772912,702.6987644271937,0.0,0.0537657731834945
Q,0.0619452994888014,0.4838206004264963,0.3438325066629451,0.0826825320481708,0.027719061373587,769.2220722373239,0.0,0.0619452994888014
R,0.0116346917650784,0.5165671762500563,0.3569208382637374,0.0860328964836685,0.02884439723746,744.7058909345319,0.0,0.0116346917650784
S,0.0220209790949307,0.4036435183183725,0.4936143897398847,0.0648661793019067,0.0158549335449057,766.1051898329,0.0,0.0220209790949307
T,0.0356888637853083,0.4973362601534617,0.3464926327972664,0.0945220007661604,0.0259602424978038,324.521553821169,0.0,0.0356888637853083
