formation channel,channel V intrinsic (z=0),channel I intrinsic (z=0),channel II intrinsic (z=0),channel III intrinsic (z=0),channel IV intrinsic (z=0),All intrinsic (z=0) [Gpc^-3 yr^-1],channel V with CE intrinsic (z=0),channel V without CE intrinsic (z=0)
A,0.0180067366959345,0.4779120366942479,0.0,2.087478482513381e-05,0.5040603518249923,34.17321294991443,0.0005247024573677,0.0174820342385668
B,0.2440529130684855,0.754354379111817,0.0015927078196973,0.0,0.0,20.682082327841236,0.0,0.2440529130684855
C,0.0812948318624284,0.9161409229133372,0.0,0.0,0.0025642452242346,18.367344287902366,5.3624254697232475e-05,0.0812412076077312
D,0.0158748585203731,0.6872557470084435,0.0,0.0,0.2968674478846371,47.09016295808948,0.0003844761645141,0.015490382355859
E,0.0,0.8759586135738909,0.0,0.0,0.1240413864261088,1.4044370722555342,0.0,0.0
F,0.0062909540742096,0.899094406066157,0.0149530910327608,0.0001400649856863,0.0795214838411863,45.228428535825955,0.0,0.0062909540742096
G,0.0008786480499087,0.9732585765935028,0.0,0.0,0.0258627753565885,52.96351792003903,0.0,0.0008786480499087
H,0.0256710272441249,0.9100978537328374,0.0,0.0,0.0642278001743549,33.560271237353845,0.0,0.0256710272441249
I,0.00440856496508,0.230961401058536,0.0,0.022756360701164,0.74187367327522,141.23565932153443,0.0011310753309968,0.0032774896340831
J,0.0063514502693626,0.4228328888651104,0.0018157329530812,0.1126378408304301,0.4563620870820156,254.48290974448597,0.0031156616780663,0.0032357885912962
K,0.0191120497632038,0.5726392339554306,0.0145815249429968,1.6302175504631845e-05,0.3936508891628639,43.53844144682812,0.0022893960734155,0.0168226536897883
L,0.0174900558134099,0.5063513074951046,0.0,1.005899403877674e-05,0.4761485776974467,28.425477949203987,0.0005164614488376,0.0169735943645723
M,0.0221418242824046,0.5060827764687612,0.0,3.495905943761541e-05,0.4717404401893966,32.20810759507742,0.0007855810350326,0.021356243247372
N,0.0153535357203395,0.4541646916212869,0.0126685681261402,0.0117784979098478,0.5060347066223854,37.28421034538822,0.000567347981211,0.0147861877391285
O,0.0169841865668376,0.4762236139279143,0.0,2.0912049678026347e-05,0.5067712874555701,33.688208429964384,0.0005329581515787,0.0164512284152588
P,0.0383828401648852,0.5431934099136426,0.0,2.984237310452931e-05,0.4183939075483676,60.93440361699271,0.0005755290652916,0.0378073110995936
Q,0.1396674962564006,0.7329580478113844,0.0,3.861695366560634e-06,0.1273705942368483,164.9442388724856,0.0002260968363922,0.1394413994200083
R,0.0146271692880611,0.4804461138065471,0.0,5.413911255762304e-05,0.504872577792834,34.57416242932617,0.0007286129315607,0.0138985563565004
S,0.0121847691691951,0.45615837429794,0.0,6.834208261668113e-05,0.5315797942319241,30.899484384478207,0.0005368453114686,0.0116479238577264
T,0.0157327234510962,0.3915067454085109,0.0,0.0003587194483928,0.592401811692,32.95361268604035,0.0001504538743411,0.0155822695767551
