formation channel,channel V intrinsic (z=0),channel I intrinsic (z=0),channel II intrinsic (z=0),channel III intrinsic (z=0),channel IV intrinsic (z=0),All intrinsic (z=0) [Gpc^-3 yr^-1],channel V with CE intrinsic (z=0),channel V without CE intrinsic (z=0)
A,0.031151156294189,0.3784725500369357,0.4999253636461373,0.0747637099249163,0.0156872200978217,129.80483560538713,0.0,0.031151156294189
B,0.0623347705937942,0.5133705352902592,0.3801775585064875,0.044085079667734,0.0,105.55238245235691,0.0,0.0623347705937942
C,0.0545203947440693,0.3222871391082868,0.5642692258522213,0.058923240295423,0.0,115.11342887618287,0.0,0.0545203947440693
D,0.0304599939802961,0.177033463400496,0.7267676070549708,0.0627979466972071,0.0029409888670295,138.35371478537343,0.0,0.0304599939802961
E,0.0302609152151356,0.3780037915618496,0.5035055165939829,0.0743927871551187,0.0138369894739145,129.28692224480173,0.0,0.0302609152151356
F,0.018425557613642,0.6557243730428557,0.2799782985203016,0.0386567718552474,0.007214998967953,250.11180277229664,0.0002748494066185,0.0181507082070234
G,0.0141959015492014,0.1005262237952264,0.8795380735915949,0.0057306303899105,9.170674066705248e-06,74.07012425509221,0.0,0.0141959015492014
H,0.0367824310031368,0.3081557707826204,0.5848682194599164,0.0664932581715524,0.0037003205827732,111.6130885929354,0.0,0.0367824310031368
I,0.0235247458956291,0.455828443318801,0.3715380123485343,0.087766243363346,0.0613425550736889,176.57185902530028,0.0,0.0235247458956291
J,0.004080175155302,0.1619179572828649,0.6075011828180822,0.1465513622770515,0.079949322466699,106.49392313016395,2.1833414567185309e-07,0.0040799568211564
K,0.0186010600445331,0.6574952128290003,0.2771322434846407,0.0386600978032808,0.0081113858385454,249.16501477032034,0.0006909050746,0.0179101549699331
L,0.018956139628236,0.3328620108618411,0.5788815451276192,0.05871376324478,0.0105865411375229,122.33270249330407,0.0,0.018956139628236
M,0.037814140598301,0.4161635064427613,0.4488340217394619,0.07861601606362,0.0185723151558557,147.6561156039102,0.0,0.037814140598301
N,0.0280226792895897,0.3467458470418871,0.5424820962918938,0.0689208851786999,0.0138284921979293,116.71511356278423,0.0,0.0280226792895897
O,0.0307300613994153,0.3736559045086558,0.5060073768984394,0.0738920287518885,0.0157146284416004,130.82239581013707,0.0,0.0307300613994153
P,0.0673993794742961,0.3865722353945911,0.436975094994519,0.0849061137616234,0.0241471763749701,144.41455376793567,0.0,0.0673993794742961
Q,0.0811459503050468,0.4320155978418367,0.3782248794379835,0.0835930616614537,0.025020510753679,158.94208544200418,0.0,0.0811459503050468
R,0.008191280525524,0.4792082683038063,0.3976268539773967,0.0886910075086073,0.0262825896846667,152.36842433668332,0.0,0.008191280525524
S,0.0186113334958676,0.3373695969213949,0.5892697630194168,0.0460766420067432,0.0086726645565768,214.97121049783686,0.0,0.0186113334958676
T,0.0338478145991671,0.4742275581146603,0.3487003692590265,0.1140844651203605,0.0291397929067865,52.52371547252064,0.0,0.0338478145991671
