formation channel,channel V intrinsic (z=0),channel I intrinsic (z=0),channel II intrinsic (z=0),channel III intrinsic (z=0),channel IV intrinsic (z=0),All intrinsic (z=0) [Gpc^-3 yr^-1],channel V with CE intrinsic (z=0),channel V without CE intrinsic (z=0)
A,0.0089519573861726,0.4558966961626055,0.0,0.0001092832853915,0.5350420631658303,30.342217146139543,0.000296607939436,0.0086553494467366
B,0.1193805399482643,0.878762303630641,0.001857156421095,0.0,0.0,23.47722856925231,0.0,0.1193805399482643
C,0.0341529103777289,0.96502952615436,0.0,0.0,0.0008175634679111,25.158748721701013,0.000708631060061,0.0334442793176678
D,0.0084178914607352,0.6958713872721317,0.0,0.0,0.295710712401661,55.82542612008003,0.0002867759448709,0.0081311155158643
E,0.0,0.9726876105573494,0.0,0.0,0.0273123894426506,0.5417811540925309,0.0,0.0
F,0.0081334426093434,0.8970870310755357,0.024882866577693,0.0008170260227177,0.06907963371471,39.18571082765115,0.0,0.0081334426093434
G,0.0005397627758641,0.9974598838537332,0.0,0.0,0.0020003533704026,38.54232133729153,0.0,0.0005397627758641
H,0.0036643960609488,0.9288017205198368,0.0,0.0,0.0674541377743261,22.67773229804069,0.0,0.0036643960609488
I,0.003344926646405,0.3544283536840477,0.0,0.0023472034616132,0.6398795162079342,65.36741237268957,0.0006290670785674,0.0027158595678375
J,0.0032814429792938,0.6410392633629401,0.0008027640633501,0.079693143376441,0.2751833862179749,89.42892735914023,0.0026062613098636,0.0006751816694302
K,0.028119916521979,0.5951628149902956,0.0239071164839149,7.204737113871908e-05,0.3527381046326716,45.79241398273944,0.001124882867272,0.026995033654707
L,0.006993256676669,0.5107005498373159,0.0,0.0001189098854562,0.4821872836005588,28.220329229562577,0.0002873379043291,0.0067059187723399
M,0.006924414320633,0.4542761304457928,0.0,6.875791158046432e-05,0.5387306973219936,29.79454613063684,0.0002665658332262,0.0066578484874067
N,0.0062161808786211,0.4631512270584538,0.0055024524841897,0.0017382564915913,0.5233918830871441,31.211235738154315,0.0001815714854196,0.0060346093932014
O,0.0089629879755728,0.4558932712938457,0.0,0.0001093011630239,0.5350344395675575,29.96165527932199,0.0002968088219703,0.0086661791536024
P,0.020245579471561,0.4943445318839996,0.0,0.0001361274053907,0.4852737612390486,57.52684050168125,0.0002318347920684,0.0200137446794926
Q,0.1022891933698284,0.7251450323576825,0.0,4.827958175582317e-05,0.1725174946907331,162.32234675019058,8.953286058381108e-05,0.1021996605092446
R,0.006752655858735,0.4604371748467442,0.0,8.739243118622519e-05,0.5327227768633345,30.71231026240966,0.0003609736275586,0.0063916822311764
S,0.0078460746266127,0.3842188330760155,0.0,0.0003074327945514,0.6076276253498027,27.208808328453326,0.000215818936093,0.0076302556905196
T,0.0076590558210484,0.6575977278988051,0.0,0.000180659581969,0.3345625566981774,25.231710621633226,4.58192407733151e-06,0.007654473896971
