formation channel,channel V intrinsic (z=0),channel I intrinsic (z=0),channel II intrinsic (z=0),channel III intrinsic (z=0),channel IV intrinsic (z=0),All intrinsic (z=0) [Gpc^-3 yr^-1],channel V with CE intrinsic (z=0),channel V without CE intrinsic (z=0)
A,0.0082725715958945,0.2920028439254212,0.0,0.000193120160335,0.6995314643183491,26.045048488234855,0.0001863189240578,0.0080862526718366
B,0.0905080266599583,0.9086098877061796,0.0008820856338622,0.0,0.0,20.335216841582877,0.0,0.0905080266599583
C,0.027493790958504,0.9719395968033536,0.0,0.0,0.0005666122381423,20.646916877327342,0.0002494034418718,0.0272443875166322
D,0.0089675384622451,0.5242204367641465,0.0,0.0,0.4668117754322758,39.14322147846462,0.0001993289095465,0.0087682095526985
E,0.0,0.9289848081995024,0.0,0.0,0.0710151918004974,0.4835724981617049,0.0,0.0
F,0.0095056348138793,0.8804736846692063,0.0312339497571431,0.0002860646667732,0.0785006660929975,37.94195757230443,0.0,0.0095056348138793
G,0.0002970479504807,0.9939514804750784,0.0,0.0,0.0057514715744408,40.660126621622695,0.0,0.0002970479504807
H,0.0149334999265899,0.9058028354023724,0.0,0.0,0.0792139858282032,15.50403677509339,0.0,0.0149334999265899
I,0.0029152449350198,0.21488795519,0.0,0.0066372286653827,0.7755595712095976,60.28099155303081,0.0006332778629561,0.0022819670720636
J,0.0052324740702256,0.4733503529521386,0.0012888101260442,0.1189810902200382,0.4011472726315532,91.07256599499827,0.002713152305626,0.0025193217645996
K,0.0384307858706539,0.5222154684380442,0.0312606631282911,0.0001126313231598,0.4079804512398509,44.43285504930872,0.0010447108231442,0.0373860750475096
L,0.0078619069711365,0.3307509514305717,0.0,0.0003238127007698,0.6610633288975218,23.241762270582676,0.0001807864845642,0.0076811204865723
M,0.0078703847297037,0.2989238346495357,0.0,5.5444649026373e-05,0.6931503359717339,25.449237635532377,0.0002393127003579,0.0076310720293457
N,0.0067585004760364,0.2925237857194278,0.0065752832383739,0.0042181234088625,0.6899243071572992,27.029860997696,0.0001922333874585,0.0065662670885779
O,0.008341384472035,0.2920580514935926,0.0,0.0001929947484106,0.6994075692859618,25.736927860550033,0.0001873056313428,0.0081540788406922
P,0.0226407264363489,0.3317041450091773,0.0,0.0003100839449411,0.6453450446095327,48.52774537260798,0.0001667765581662,0.0224739498781826
Q,0.1082571651896981,0.6276209381650498,0.0,7.136256418747064e-05,0.2640505340810648,119.95112456388985,7.243815528167099e-05,0.1081847270344164
R,0.0066127868885778,0.3026565638218705,0.0,0.0001645636887939,0.6905660856007578,26.198199712544955,0.0003398431882731,0.0062729437003046
S,0.0063305266285007,0.2809294310717275,0.0,0.0006116393793513,0.7121272642122922,24.59912893057529,0.0001494917247115,0.0061810349037891
T,0.0101478394456297,0.6727831868779555,0.0,0.000117047995652,0.3169519256807626,24.823436494706698,2.302903219024946e-05,0.0101248104134394
