formation channel,channel V intrinsic (z=0),channel I intrinsic (z=0),channel II intrinsic (z=0),channel III intrinsic (z=0),channel IV intrinsic (z=0),All intrinsic (z=0) [Gpc^-3 yr^-1],channel V with CE intrinsic (z=0),channel V without CE intrinsic (z=0)
A,0.0180528990672528,0.4777718256876057,0.0,2.042065444898807e-05,0.5041548545906926,45.74555879797179,0.000508256458516,0.0175446426087367
B,0.2405956931792058,0.7578695817510738,0.0015347250697204,0.0,0.0,27.99927499127754,0.0,0.2405956931792058
C,0.0835908028404607,0.9139306255302664,0.0,0.0,0.002478571629273,24.66008952487205,5.595125136107247e-05,0.0835348515890996
D,0.016339410849214,0.6875366397984939,0.0,0.0,0.2961220692122653,63.09344538832899,0.0003786303437656,0.0159607805054484
E,0.0,0.875544963454768,0.0,0.0,0.1244550365452319,1.9429541079234596,0.0,0.0
F,0.0062762308093486,0.8990537035746778,0.0149392028605805,0.0001397452171013,0.0795911175382916,59.25711067283169,0.0,0.0062762308093486
G,0.0008579217648393,0.9728961840091802,0.0,0.0,0.0262458942259804,70.24729505681958,0.0,0.0008579217648393
H,0.0262351893537384,0.9117518716629816,0.0,0.0,0.0620097897469128,46.45921638642169,0.0,0.0262351893537384
I,0.0044561893395909,0.224601971431168,0.0,0.0218195926119543,0.7491222466172864,191.0623768025558,0.0011140012074316,0.0033421881321592
J,0.0071333027214033,0.377867320447684,0.001598228007242,0.1368782209462598,0.4765229278774106,411.853474853317,0.0026333092094149,0.0044999935119884
K,0.0190631150375736,0.5709752355273376,0.0143451295114948,1.602350525287149e-05,0.3956004964183409,58.00583578163355,0.0022293920596248,0.0168337229779488
L,0.0180791434987491,0.5066705309511619,0.0,9.63372796818688e-06,0.4752406918221208,38.19837081742658,0.0004998079009052,0.0175793355978439
M,0.0227184973891133,0.5116970062951509,0.0,3.457077481352891e-05,0.4655499255409218,43.129710784698375,0.0007783543184845,0.0219401430706288
N,0.0157135137867908,0.4501968057373446,0.0152447050922608,0.0123719964611947,0.5064729789224084,50.149511014157646,0.0005660611451107,0.01514745264168
O,0.0178555092714636,0.4748053742934946,0.0,2.0351554516268097e-05,0.5073187648805254,45.33014342118799,0.0005135770064561,0.0173419322650074
P,0.0431363794291899,0.5372187625109585,0.0,2.8645729197163373e-05,0.4196162123306539,82.05490050598901,0.0005545590874537,0.0425818203417361
Q,0.1527800855492342,0.7222060421355438,0.0,3.748443349902725e-06,0.125010123871872,219.84914953416902,0.0002200956448794,0.1525599899043547
R,0.0146466935021729,0.4824960242319689,0.0,5.598333663892624e-05,0.5028012989292192,46.28449634396473,0.000716255875656,0.0139304376265168
S,0.012512866939379,0.4590371606074034,0.0,7.032332664146092e-05,0.5283711226247687,41.30062490751432,0.0005218087176973,0.0119910582216816
T,0.0166673930031341,0.3957651168188229,0.0,0.0003530845234101,0.5872144056546326,44.67096659044174,0.000143749511401,0.0165236434917331
