formation channel,channel V intrinsic (z=0),channel I intrinsic (z=0),channel II intrinsic (z=0),channel III intrinsic (z=0),channel IV intrinsic (z=0),All intrinsic (z=0) [Gpc^-3 yr^-1],channel V with CE intrinsic (z=0),channel V without CE intrinsic (z=0)
A,0.026514414301033,0.441255951397978,0.4253773198166148,0.0876855569524775,0.0191667575318964,352.9607537228633,0.0,0.026514414301033
B,0.0562875813215972,0.5950274530216471,0.2952447058341097,0.0534148279238094,0.0,295.1016210324471,0.0,0.0562875813215972
C,0.0558355435809201,0.382761895204345,0.4831872867942116,0.0782152744205233,0.0,283.9398786041064,0.0,0.0558355435809201
D,0.0320042725197325,0.1932633497439433,0.6831869052697043,0.0870625501267177,0.0044829223399018,319.9045102935805,0.0,0.0320042725197325
E,0.0271920872796721,0.4412494493346162,0.4270217548739942,0.0875286979154824,0.0170080105962349,350.0057910409955,0.0,0.0271920872796721
F,0.016389833573646,0.6597141258043214,0.2667308805477399,0.0477970271399362,0.0093681329343564,646.0794121018507,0.0004158179161047,0.0159740156575413
G,0.0202441048661898,0.1569374757609442,0.8152047799764862,0.0075949178263697,1.872157001100437e-05,0.0,0.0,0.0202441048661898
H,0.0330116864144625,0.3781221657813454,0.5025442515393953,0.0823194255133603,0.0040024707514362,299.65490362867865,0.0,0.0330116864144625
I,0.0186893579486327,0.4746177181664935,0.3392536152697081,0.0979568298428888,0.0694824787722766,0.0,0.0,0.0186893579486327
J,0.0034253959314687,0.1575833400432229,0.6003753416578984,0.1587042387086091,0.0799116836588006,247.99538048126493,3.8364732587691914e-07,0.0034250122841429
K,0.0158611539092298,0.6598162878045518,0.2661733496774857,0.0477193666992136,0.0104298419095192,643.7875936781604,0.0005261098940278,0.0153350440152019
L,0.0161694145219889,0.3857200930512489,0.5070646130688569,0.0752237031059738,0.0158221762519321,313.255940676323,0.0,0.0161694145219889
M,0.0325854600103583,0.473165945894994,0.3803037850236494,0.091959633257585,0.0219851758134129,400.8106486343878,0.0,0.0325854600103583
N,0.0220393444492745,0.4089107929713419,0.4696323870387583,0.081971212090402,0.0174462634502232,312.0053098225878,0.0,0.0220393444492745
O,0.0260997246929053,0.4383264858032876,0.4290914925561102,0.0871055412420587,0.019376755705638,353.66993786666893,0.0,0.0260997246929053
P,0.0526141206478216,0.4566374156437724,0.3640055267037597,0.0985511096160322,0.0281918273886131,401.1365809430307,0.0,0.0526141206478216
Q,0.0569890134861304,0.4999812897610177,0.3180503281309718,0.0963527378049278,0.0286266308169519,444.001655332142,0.0,0.0569890134861304
R,0.0053294614765731,0.5338307266449135,0.3303556030641055,0.1007716219112341,0.029712586903174,431.2633507005365,0.0,0.0053294614765731
S,0.0174437722434558,0.3936535135885038,0.5068263900014988,0.0681635049167793,0.0139128192497631,467.4951645397373,0.0,0.0174437722434558
T,0.0277533845436714,0.5282219994171871,0.2794685294683559,0.1320338204533249,0.0325222661174605,134.64114730236747,0.0,0.0277533845436714
