formation channel,channel V intrinsic (z=0),channel I intrinsic (z=0),channel II intrinsic (z=0),channel III intrinsic (z=0),channel IV intrinsic (z=0),All intrinsic (z=0) [Gpc^-3 yr^-1],channel V with CE intrinsic (z=0),channel V without CE intrinsic (z=0)
A,0.0326067753696564,0.3372737383734601,0.542522014865656,0.0736748429882841,0.0139226284029434,235.8030966499175,0.0,0.0326067753696564
B,0.0706252291625386,0.4882428571216303,0.398601749452809,0.0425083973256512,0.0,182.95767877536215,0.0,0.0706252291625386
C,0.0551038230592204,0.2977657764716799,0.5923338380772333,0.0547965623918662,0.0,210.11741129747915,0.0,0.0551038230592204
D,0.0290814785665116,0.1570806116089804,0.7564603434161482,0.0550317414626723,0.0023458249456869,271.06100311631207,0.0,0.0290814785665116
E,0.0317314606483705,0.3376133995818736,0.5471012059990298,0.0710925191555883,0.0124614146151363,235.31590715351373,0.0,0.0317314606483705
F,0.020832918488908,0.5970577679147258,0.3335557317625457,0.0412933878606039,0.007260193973216,406.99615427487964,0.0002561130635729,0.020576805425335
G,0.0115837547174696,0.0815531543240382,0.9015299488273604,0.0053278058547077,5.336276424668186e-06,141.88329767692508,0.0,0.0115837547174696
H,0.0396224275018802,0.2882449505409641,0.6088426887269659,0.0598265682754006,0.0034633649547891,212.40881627365465,0.0,0.0396224275018802
I,0.0256549248074212,0.4352743322261611,0.3979893530458729,0.0844964678243172,0.0565849220962268,324.8004332109697,0.0,0.0256549248074212
J,0.010331026320801,0.2060609314544393,0.5305128798887876,0.1646742400144552,0.088420922321517,239.4330870459062,7.802591155774219e-08,0.0103309482948894
K,0.0213523802341692,0.5979505128805263,0.330020431883174,0.042622413794069,0.0080542612080611,404.56684413177265,0.0006202406933082,0.020732139540861
L,0.0223614328393567,0.2961709312721983,0.6173501612118522,0.0549835762375586,0.0091338984390339,223.55941760503282,0.0,0.0223614328393567
M,0.0379538562784262,0.3729178012570114,0.4953320220032772,0.0767604893948698,0.0170358310664159,262.98639771439474,0.0,0.0379538562784262
N,0.0294131884109419,0.3102174854281352,0.5836323200284795,0.0642224506681417,0.0125145554643016,214.73955679287718,0.0,0.0294131884109419
O,0.0321979508881063,0.3279603887884928,0.5554122243452554,0.0705607884375767,0.0138686475405696,240.55541397030157,0.0,0.0321979508881063
P,0.0656556358086618,0.342949523732006,0.4876279791770521,0.0819392680901952,0.0218275931920842,255.52701658234992,0.0,0.0656556358086618
Q,0.0842427112560728,0.3811841350384382,0.4309238285915989,0.081182168086126,0.0224671570277648,278.00518613716815,0.0,0.0842427112560728
R,0.011645726476957,0.4241243464624289,0.4551460157134567,0.0854317609781385,0.0236521503690181,267.30043358177824,0.0,0.011645726476957
S,0.0200830050115769,0.3049866184368474,0.6189873883106894,0.0474225145828199,0.0085204736580659,362.3501850521858,0.0,0.0200830050115769
T,0.0393509214747869,0.3916024593919326,0.4453941694413791,0.0994611791266055,0.0241912705652961,105.92432726491678,0.0,0.0393509214747869
