formation channel,channel V intrinsic (z=0),channel I intrinsic (z=0),channel II intrinsic (z=0),channel III intrinsic (z=0),channel IV intrinsic (z=0),All intrinsic (z=0) [Gpc^-3 yr^-1],channel V with CE intrinsic (z=0),channel V without CE intrinsic (z=0)
A,0.0109359791682472,0.4633753282856738,0.0,8.81758107921572e-05,0.5256005167352867,30.073782235524014,0.0003413750409236,0.0105946041273235
B,0.1344239013141054,0.8635960485805064,0.0019800501053879,0.0,0.0,22.432819986956602,0.0,0.1344239013141054
C,0.0408521325225443,0.9580851038343948,0.0,0.0,0.0010627636430606,22.963549076622616,0.0003341097737772,0.040518022748767
D,0.0104598613934754,0.6929773922625572,0.0,0.0,0.2965625814066482,52.38522599132234,0.0003101902568392,0.0101496711366362
E,0.0,0.9368642066789016,0.0,0.0,0.0631357933210984,0.7587047199623073,0.0,0.0
F,0.007877614192837,0.898948678871072,0.0229078429406314,0.0007455279849357,0.0695203360105236,40.05518039184137,0.0,0.007877614192837
G,0.0006606139302177,0.99223601552492,0.0,0.0,0.0071033705448622,37.08148831605346,0.0,0.0006606139302177
H,0.0113689057261164,0.9229219381901652,0.0,0.0,0.0656552555792735,25.8019740343959,0.0,0.0113689057261164
I,0.0038281730761061,0.3067752807413481,0.0,0.0053082684311815,0.6840882777513638,73.97934927100215,0.0007889515184143,0.0030392215576917
J,0.0047139587826634,0.5324804058213419,0.0012749769926129,0.1022776663931338,0.3592529920102479,127.2941719671683,0.0030021410458376,0.0017118177368257
K,0.0246586255376489,0.5969310886914451,0.0229557940474431,5.962170232597381e-05,0.3553948700211369,44.253106501214006,0.0012345126448171,0.0234241128928319
L,0.009910811313396,0.512468833914838,0.0,0.0001000977199487,0.4775202570518173,27.640584413157157,0.0003336782401911,0.0095771330732048
M,0.0107100711818611,0.474515177908158,0.0,5.6895015363006904e-05,0.5147178558946178,29.696413236664135,0.0003755956301726,0.0103344755516885
N,0.0089251201268451,0.4631757215344272,0.0080392961747801,0.0047561249089306,0.515103737255017,31.57834573988855,0.0002763257060687,0.0086487944207764
O,0.0108793213806113,0.4634728634597761,0.0,8.820818133551118e-05,0.5255596069782771,29.689942890543513,0.0003423216400727,0.0105369997405385
P,0.0252804809895206,0.506487970036993,0.0,0.0001092982031713,0.4681222507703149,56.84128214829692,0.0002833494095075,0.0249971315800131
Q,0.109894259460596,0.731447079237068,0.0,4.277592632445936e-05,0.1586158853760112,159.34107250949728,0.0001089950927069,0.1097852643678891
R,0.0089888855824814,0.4687561270532778,0.0,8.382521270206311e-05,0.5221711621515386,30.665431227270144,0.00053249055162,0.0084563950308613
S,0.0095965781122963,0.4037716345007645,0.0,0.0002359882641207,0.5863949470526815,27.551996576248268,0.0002611880898541,0.0093353900224421
T,0.0102107356361961,0.6120490571168368,0.0,0.0002200574096752,0.3775201498372919,26.308542523754046,1.8759858283218088e-05,0.0101919757779129
