formation channel,channel V intrinsic (z=0),channel I intrinsic (z=0),channel II intrinsic (z=0),channel III intrinsic (z=0),channel IV intrinsic (z=0),All intrinsic (z=0) [Gpc^-3 yr^-1],channel V with CE intrinsic (z=0),channel V without CE intrinsic (z=0)
A,0.0273031916755363,0.3214439988072141,0.5641868171265941,0.0737867563964833,0.0132792359941724,117.06218109058975,0.0,0.0273031916755363
B,0.0629080388685717,0.4596185198621732,0.4376238408657987,0.0398454718845475,0.0,93.60106503355867,0.0,0.0629080388685717
C,0.0500079836417851,0.2755773857566597,0.6198722065369259,0.0545424240646292,0.0,109.31117226696836,0.0,0.0500079836417851
D,0.0255798368908909,0.1468653816849188,0.7706560244057205,0.0548946912003084,0.0020040658181609,139.0788951807576,0.0,0.0255798368908909
E,0.0275335817498107,0.3197419959316152,0.5684586403286699,0.0722767792495444,0.0119890027403597,116.85592366246975,0.0,0.0275335817498107
F,0.0185389707965878,0.5873058539301647,0.3447906547971177,0.042330352152741,0.0070341683233884,200.22762656120875,0.0002254931256106,0.0183134776709771
G,0.0098505588899741,0.0703144065304487,0.9144620299726172,0.0053705817079209,2.4228990389491714e-06,72.58450976564852,0.0,0.0098505588899741
H,0.0370407710844366,0.2638711941272687,0.6340454142088445,0.0617939527873919,0.0032486677920576,104.84697060921282,0.0,0.0370407710844366
I,0.0226383384357402,0.4265183352535047,0.4079730407858636,0.0899302562323581,0.0529400292925328,163.58136886060925,0.0,0.0226383384357402
J,0.0060809460944811,0.1730524544187557,0.5849581467093727,0.1530597422601825,0.0828487105172078,113.88063923828284,3.8370261132564586e-08,0.00608090772422
K,0.0190297709449754,0.586966543984171,0.3428880849855533,0.0433195977234488,0.0077960023618515,197.90784075040676,0.0004680504166376,0.0185617205283378
L,0.0181791946480018,0.3031871649377432,0.61726676456049,0.0533340673148443,0.0080328085389202,117.03082291397331,0.0,0.0181791946480018
M,0.0338783876627125,0.3558925943128299,0.5153305960926735,0.0792257386867528,0.015672683245031,131.68970120450285,0.0,0.0338783876627125
N,0.025371877895233,0.2946519802021088,0.601556522620277,0.0673870907872584,0.0110325284951218,107.6913397537849,0.0,0.025371877895233
O,0.0268991110655602,0.3163429201179085,0.5727266979560275,0.0713912811181975,0.0126399897423059,118.37122950436367,0.0,0.0268991110655602
P,0.0652394200306746,0.3221205125722753,0.5082566343832519,0.0844441409106341,0.0199392921031639,126.56244497669269,0.0,0.0652394200306746
Q,0.0849880477957686,0.3605615483898297,0.4486286704222012,0.0855573976326265,0.0202643357595743,138.62190491970128,0.0,0.0849880477957686
R,0.0097933068428841,0.412884817601642,0.4667418971445451,0.0882782693984551,0.0223017090124734,133.8464509228425,0.0,0.0097933068428841
S,0.0162584489327496,0.3070350047989537,0.6262325081441246,0.0437556215145656,0.0067184166096062,209.14535582475582,0.0,0.0162584489327496
T,0.0363176757803969,0.4111545445648908,0.4094213657377852,0.1168439826684016,0.0262624312485255,49.439458163243465,0.0,0.0363176757803969
