Z_i_label,Z_i,A total  [Msun^{-1}],A I_classic  [Msun^{-1}],A II_only_stable_MT  [Msun^{-1}],A III_single_core_CE  [Msun^{-1}],A IV_double_core_CE  [Msun^{-1}],A V_other  [Msun^{-1}],B total  [Msun^{-1}],B I_classic  [Msun^{-1}],B II_only_stable_MT  [Msun^{-1}],B III_single_core_CE  [Msun^{-1}],B IV_double_core_CE  [Msun^{-1}],B V_other  [Msun^{-1}],C total  [Msun^{-1}],C I_classic  [Msun^{-1}],C II_only_stable_MT  [Msun^{-1}],C III_single_core_CE  [Msun^{-1}],C IV_double_core_CE  [Msun^{-1}],C V_other  [Msun^{-1}],D total  [Msun^{-1}],D I_classic  [Msun^{-1}],D II_only_stable_MT  [Msun^{-1}],D III_single_core_CE  [Msun^{-1}],D IV_double_core_CE  [Msun^{-1}],D V_other  [Msun^{-1}],E total  [Msun^{-1}],E I_classic  [Msun^{-1}],E II_only_stable_MT  [Msun^{-1}],E III_single_core_CE  [Msun^{-1}],E IV_double_core_CE  [Msun^{-1}],E V_other  [Msun^{-1}],F total  [Msun^{-1}],F I_classic  [Msun^{-1}],F II_only_stable_MT  [Msun^{-1}],F III_single_core_CE  [Msun^{-1}],F IV_double_core_CE  [Msun^{-1}],F V_other  [Msun^{-1}],G total  [Msun^{-1}],G I_classic  [Msun^{-1}],G II_only_stable_MT  [Msun^{-1}],G III_single_core_CE  [Msun^{-1}],G IV_double_core_CE  [Msun^{-1}],G V_other  [Msun^{-1}],H total  [Msun^{-1}],H I_classic  [Msun^{-1}],H II_only_stable_MT  [Msun^{-1}],H III_single_core_CE  [Msun^{-1}],H IV_double_core_CE  [Msun^{-1}],H V_other  [Msun^{-1}],I total  [Msun^{-1}],I I_classic  [Msun^{-1}],I II_only_stable_MT  [Msun^{-1}],I III_single_core_CE  [Msun^{-1}],I IV_double_core_CE  [Msun^{-1}],I V_other  [Msun^{-1}],J total  [Msun^{-1}],J I_classic  [Msun^{-1}],J II_only_stable_MT  [Msun^{-1}],J III_single_core_CE  [Msun^{-1}],J IV_double_core_CE  [Msun^{-1}],J V_other  [Msun^{-1}],K total  [Msun^{-1}],K I_classic  [Msun^{-1}],K II_only_stable_MT  [Msun^{-1}],K III_single_core_CE  [Msun^{-1}],K IV_double_core_CE  [Msun^{-1}],K V_other  [Msun^{-1}],L total  [Msun^{-1}],L I_classic  [Msun^{-1}],L II_only_stable_MT  [Msun^{-1}],L III_single_core_CE  [Msun^{-1}],L IV_double_core_CE  [Msun^{-1}],L V_other  [Msun^{-1}],M total  [Msun^{-1}],M I_classic  [Msun^{-1}],M II_only_stable_MT  [Msun^{-1}],M III_single_core_CE  [Msun^{-1}],M IV_double_core_CE  [Msun^{-1}],M V_other  [Msun^{-1}],N total  [Msun^{-1}],N I_classic  [Msun^{-1}],N II_only_stable_MT  [Msun^{-1}],N III_single_core_CE  [Msun^{-1}],N IV_double_core_CE  [Msun^{-1}],N V_other  [Msun^{-1}],O total  [Msun^{-1}],O I_classic  [Msun^{-1}],O II_only_stable_MT  [Msun^{-1}],O III_single_core_CE  [Msun^{-1}],O IV_double_core_CE  [Msun^{-1}],O V_other  [Msun^{-1}],P total  [Msun^{-1}],P I_classic  [Msun^{-1}],P II_only_stable_MT  [Msun^{-1}],P III_single_core_CE  [Msun^{-1}],P IV_double_core_CE  [Msun^{-1}],P V_other  [Msun^{-1}],Q total  [Msun^{-1}],Q I_classic  [Msun^{-1}],Q II_only_stable_MT  [Msun^{-1}],Q III_single_core_CE  [Msun^{-1}],Q IV_double_core_CE  [Msun^{-1}],Q V_other  [Msun^{-1}]
0_0003,0.0003,0.0006283803704780041,0.0002738625644647379,7.153984008067197e-05,0.00010461697783672872,4.328560805620301e-05,0.0001350753800396625,0.000803509442742535,0.00030070860072095454,0.0003004648805843787,6.454614582691124e-05,0.0,0.0001377898156102904,0.001322267108420612,1.7601898842661623e-05,0.0007167926538690878,0.0002732585826400563,0.0,0.00031461397306880635,0.0013993860278935064,1.263471467869718e-05,0.00028200285764181976,0.0005825140791927963,0.0,0.0005222343763801934,0.000954171181040572,0.00024403008969216427,0.0001945069233733251,0.0003974532422539955,9.177175713846607e-06,0.00010900375000724044,0.0016493129051982813,0.00018301249660951848,0.0004951624579056284,0.0004913287578784165,0.0,0.00047980919280471787,0.0006914195406292322,0.00015360290174077352,2.954723072424865e-05,0.00034691318376994643,0.0001249649040916587,3.639132030260496e-05,0.0007757992214060317,0.00027512137000883035,6.979717928100205e-05,0.00010206858094276839,4.223120071807701e-05,0.0002865808904553541,0.0004219939314037805,0.00029306293921910334,2.0250933219761973e-05,2.8555386830007093e-05,2.730431435107891e-05,5.2820357783829215e-05,0.0008472286887870438,0.0002600933872963388,0.00011707674809773215,0.00010845939473104916,0.00010614831180292009,0.00025545084685900334,0.0004765842678822417,0.0002475511298102821,4.6059600679318576e-05,6.537318756167446e-05,3.144790544023072e-05,8.615244439073586e-05,0.0006682018001353347,0.00027340750854574445,7.93377428662732e-05,0.0001159368805229844,5.020002047519058e-05,0.00014931964772514218,0.000731769899305944,0.00022056636334821802,7.85037308528596e-05,0.00011495911658427938,4.277906271540532e-05,0.00027496162580518176,0.0009339461948682748,0.0001873178283758751,2.614161273088039e-05,6.726008001025938e-05,2.9959455805461604e-05,0.0006232672179457984,0.0005337906677273934,0.00024791909617786297,6.304098001008095e-05,0.00012878544414945107,2.990443515993447e-05,6.414071223006389e-05,0.0006146331870824056,0.0002634405699903542,7.366369164588578e-05,9.85903903733667e-05,4.2672495233858426e-05,0.00013626603983894048,0.0005020382677906444,0.0002180890195868614,6.88589042125863e-05,9.011983347490754e-05,2.8496170177930192e-05,9.647434033835897e-05
0_00034,0.00033999999999999997,0.0006313388391508888,0.00025423994791043235,7.410403532346191e-05,0.00012785564837769034,4.687163209821604e-05,0.0001282675754410882,0.0008417666824138793,0.00031376877110790585,0.0002782081260755436,0.00012190797927279912,0.0,0.00012788180595763078,0.0013279425130107007,1.821723308447231e-05,0.0006544053385686343,0.00042415065025329553,0.0,0.0002311692911042981,0.0013651995774234384,1.2619627288156515e-05,0.00024689275236025485,0.0006058074116726407,0.0,0.0004998797861023858,0.0010170243611652688,0.00028152197325916235,0.00025738599963861467,0.000423576046709433,1.8163259629144168e-05,3.637708192891444e-05,0.0014342118335084768,0.00018172301725463517,0.00033351958304964687,0.0005490945851577719,3.571682127739054e-05,0.0003341578267690321,0.0007126931946561747,0.00014784821144746388,2.615437531406997e-05,0.00036522202606192953,0.00012859483689430206,4.487374493840924e-05,0.0007511219051186499,0.00025884331033912075,7.238653878871634e-05,0.00012489235991333314,4.578529630887384e-05,0.0002492143997686059,0.0004488573899639378,0.00030334620230810437,2.0169294772274626e-05,4.74488845841086e-05,2.710658386166231e-05,5.078642443778772e-05,0.0007945810768639085,0.00023732148687433886,7.769324241468043e-05,0.00015551310286859944,9.13806918872641e-05,0.00023267255281902568,0.0004952175317603822,0.00023972364074751964,4.7507410595801124e-05,9.134622921413325e-05,3.387949851063305e-05,8.276075269229518e-05,0.0006374372393028365,0.00025757266042085295,7.806772207716733e-05,0.00013067315048699462,4.2908724056752295e-05,0.00012821498226106922,0.0007780882724972522,0.00023311082837974308,7.984744430854068e-05,0.00015702294055987804,5.044339239294278e-05,0.00025766366685614766,0.0008651792465413068,0.0001862939492193866,2.9127028575088392e-05,7.9323043972465e-05,3.450432612411907e-05,0.0005359308986502482,0.0005643806042470982,0.00026205233950526324,5.920939169415238e-05,0.00014802964305992927,2.9212718834625373e-05,6.587651115312765e-05,0.0006316445414070867,0.00024758548343060976,6.664889978823015e-05,0.00013313501083960232,4.773393299530248e-05,0.00013654121435334189,0.0004803786884685906,0.00021427575210766905,5.906333198445023e-05,0.00010248014201395337,3.066547315835735e-05,7.389398920416063e-05
0_00037,0.00037,0.0004854238460354873,0.0001959233900471192,4.516385324267296e-05,0.00011310278177770537,3.4379257070106424e-05,9.685456389788334e-05,0.0007083683596054522,0.0002535297451489518,0.0001962049825526032,0.00014790256707590413,0.0,0.00011073106482799297,0.001520951015756713,1.4900070196573431e-05,0.0007076769518448581,0.0005292834734952436,0.0,0.000269090520220038,0.0014854847911617544,9.786470257984101e-06,0.00020445722272401166,0.0007274137682950298,0.0,0.0005438273298847288,0.0006954289678377683,0.00023699966906271143,0.00013827002861565608,0.0003041819083283886,0.0,1.5977361831012034e-05,0.001190170044042266,0.00015834171342649686,0.0003499685511833852,0.0005022813265885724,1.3534818971874725e-05,0.00016604363387193652,0.0006915423840368109,0.00014073078679225105,2.5412117425996586e-05,0.0003546259906736782,0.00013019559416073138,4.057789498415362e-05,0.0005831603501453563,0.00019957574933136149,4.448656914800858e-05,0.00011140667505384512,3.3863700439567185e-05,0.00019382765617257367,0.00040229168110368906,0.0002628039452390525,1.8981839521941487e-05,5.471378766473886e-05,2.107521195289375e-05,4.471689672506237e-05,0.0007670119187616515,0.0002167436197500831,9.98798113670162e-05,0.000159552387900095,9.465337906430942e-05,0.00019618272068014768,0.00041031979831775866,0.00019093221396904468,3.7367108139270226e-05,9.0476857750123e-05,2.367670641558605e-05,6.786691204373466e-05,0.0005222162856867336,0.0001974522496755566,4.7874522737584e-05,0.00012608651887810292,3.8445920339367984e-05,0.00011235707405612214,0.0006110094697007331,0.00018691978486855143,6.466894399471466e-05,0.00013496059002462266,4.247161687158141e-05,0.0001819885339412628,0.0008184723341546824,0.00018791111630849568,2.7644901004281622e-05,8.249569154989114e-05,3.298357530788207e-05,0.00048743704998413214,0.0005342656922743741,0.0002266285161425004,5.3096332827056125e-05,0.00016599073514411835,2.410492450770353e-05,6.444518365299568e-05,0.0005296914004147191,0.0001957063313595218,5.926109648934629e-05,0.00012402530319724354,4.516274135876961e-05,0.00010553592800983784,0.00047649327854822434,0.0001946945181730263,5.5520584913816224e-05,0.0001234556670751414,3.188876891617864e-05,7.093373947006167e-05
0_00042,0.00042,0.0005152091461741872,0.0001889651541369764,5.224687522083266e-05,0.00014989773704390946,3.7032721705763206e-05,8.706665806670541e-05,0.0006139108441903991,0.00021146864782108576,0.00016578907252335368,0.00016152618007840965,0.0,7.512694376754988e-05,0.0013238236401067987,1.7862774613189678e-05,0.0005936803358919133,0.0004758150900076742,0.0,0.0002364654395940215,0.001475519294398199,5.564055885763219e-06,0.00017247415787287055,0.0008231647450631391,0.0,0.0004743163355764259,0.0008695464111069551,0.0002348822493353937,0.00017537230291465124,0.0004292870152825452,3.893933365838299e-06,2.611091020852677e-05,0.001057312782761849,0.00016410089055062248,0.00024240033555100255,0.0005788230241074768,1.2868142062727167e-05,5.9120390490020395e-05,0.0006860188793476538,0.00014827842391897442,2.317293920062005e-05,0.0003544773001076319,0.0001269782256695382,3.311199045088921e-05,0.0006008545806197519,0.0001923514020003028,5.148541352358469e-05,0.0001477130822721046,3.6492995664644125e-05,0.00017281168715911556,0.00040536743499664614,0.00025555140888726234,1.6818182028684942e-05,7.08251195362222e-05,2.5950541686636475e-05,3.6222182857840096e-05,0.0008107198260519079,0.00023054024935072358,7.52827087329871e-05,0.00018772799818330733,9.2259742914299e-05,0.00022490912687059088,0.0004296727126199722,0.00018872184243641068,3.666566219712436e-05,0.00011705993519282495,2.660940862223133e-05,6.061586417138089e-05,0.0005135263385211626,0.00019056228862205456,4.6967646682177866e-05,0.00014525576925821605,3.6927468033353055e-05,9.381316592536112e-05,0.0005734018873725839,0.00018332106146155136,5.434227740333441e-05,0.00014737436331541158,3.647841100460272e-05,0.0001518857741876838,0.0007380543587382938,0.00017994904322239628,2.8173625495245147e-05,0.00010254768721530828,2.8827694935027533e-05,0.0003985563078703165,0.00046286155415825684,0.00020112673767516912,3.9426490425513844e-05,0.00014567130240746048,2.2955044786254976e-05,5.36819788638584e-05,0.000513086377003238,0.00018256927898482382,5.16279366162073e-05,0.000147394657288222,3.3026334892106015e-05,9.846816922187891e-05,0.00042449546609370117,0.0001775991973843923,4.100999783365311e-05,0.00011276973240431519,2.888793671004532e-05,6.422860176129526e-05
0_00047,0.00047000000000000004,0.000475455625199391,0.00016835001591920795,4.518737823304723e-05,0.00014594600974345714,3.644658393877779e-05,7.952563736490091e-05,0.00064895756105706,0.00022409438137840497,0.00015159509143965763,0.0001939288522283797,0.0,7.933923601061786e-05,0.0014013661223915516,1.8811358015849453e-05,0.000515240536671057,0.0006195046864139938,0.0,0.0002478095412906517,0.0012248083244578716,9.441078098641383e-06,0.00012983117079423592,0.0007495507510569429,2.562238947806339e-06,0.0003334230855602446,0.0006337048142647737,0.00020672392958540268,9.83911549612808e-05,0.0003068667067395407,1.1756836912541265e-05,9.966186066008323e-06,0.0010145023387127944,0.00013267974144630127,0.000270322870284632,0.0005579284365927775,7.219217325309183e-06,4.63520730637742e-05,0.0006647121063977195,0.00013360348236628427,2.2869574637370708e-05,0.0003509768764637629,0.00012846974431913923,2.8792428611162426e-05,0.0005518196429387886,0.00017245081116583238,4.483415985423164e-05,0.00014480518646554265,3.616169015215829e-05,0.00015356779530102395,0.0003837798126454213,0.0002402582699448168,1.468132421682807e-05,7.275127635157489e-05,2.5978696354311983e-05,3.0110245777889643e-05,0.0007121901224682345,0.00018689420966649017,5.9449720991846534e-05,0.00020640709808349608,8.166519233931899e-05,0.00017777390138708278,0.0003967051887758984,0.00016919461749060735,3.2595493502230626e-05,0.00011695954665110627,2.6139770783837345e-05,5.181576034811674e-05,0.00046887517482613485,0.00017388253075359755,4.099316107392403e-05,0.00014490724456241318,3.181392751966364e-05,7.72783109165365e-05,0.0005416679502739118,0.0001739715947193845,4.903954957238632e-05,0.00015744773109231203,3.50321287831425e-05,0.0001261769461066863,0.0007197892306729297,0.00018475334301311304,2.7511356411969238e-05,0.00011980987853782676,3.0308428624849957e-05,0.00035740622408517083,0.00045050988694274514,0.0001895637531143952,3.697138766115437e-05,0.00015693879093496693,2.30009640727924e-05,4.4034991159436324e-05,0.0004702085354085161,0.00017346278614321215,3.8356620149927975e-05,0.00014453039915133986,3.415144473075091e-05,7.970728523328513e-05,0.00038375343045909445,0.0001617357458286368,3.8097595960591265e-05,0.0001154939136918804,2.58574702038837e-05,4.2568704774102295e-05
0_00052,0.0005200000000000001,0.0006151564861433322,0.00021871605215568609,4.917419730074247e-05,0.0001899815720208096,4.0507171539166176e-05,0.00011677749312692808,0.0006838748968672448,0.0002426105480604984,0.00015732610543509832,0.000201220918689304,0.0,8.271732468234418e-05,0.001268161902720326,1.5091557299830912e-05,0.000393774462098551,0.000633291203449618,0.0,0.00022600467987232603,0.0011918208296641565,3.7735395248550605e-06,0.00012276325656131556,0.0007177710326605372,1.5916842014346741e-06,0.00034592131671601345,0.000761370292429263,0.00023146730230199185,0.00012402494266628122,0.0003641415586562816,4.974300220938579e-06,3.676218858376988e-05,0.0008275254476188648,0.00014682097719787262,0.00014923464703113,0.0005049060781434006,0.0,2.6563745246461554e-05,0.0006794954197923222,0.00014539221428465512,2.459238562509206e-05,0.000354203995120886,0.00013981325396797284,1.5493570793716345e-05,0.0007403691304409871,0.00022297868573049399,4.854932262619524e-05,0.00018756740606583864,3.9992431959838395e-05,0.0002412812840586208,0.00044324777342983875,0.00026902983249601917,1.3392251974388435e-05,8.80881203850002e-05,2.7498382629619676e-05,4.523918594481125e-05,0.0006627668707557018,0.00018430976169503234,4.646654213509999e-05,0.00019273717065181888,7.049927514147352e-05,0.00016875412113227683,0.0004875528708918362,0.0002061800970150345,3.427366962552664e-05,0.0001437997884269972,2.926526419387941e-05,7.403405163039845e-05,0.0006215951008854772,0.0002207732202780822,5.175244423448319e-05,0.00020373974209140746,4.073395443345112e-05,0.00010459573984805314,0.0005847567284800503,0.0001908950489083068,4.992392790016853e-05,0.00017165920561493608,3.586462392724479e-05,0.00013641392212939408,0.0007223720995857984,0.00019626670278151368,2.2397813239288745e-05,0.00012849752998125798,3.2916170057660934e-05,0.00034229388352607714,0.000491577539718282,0.00020608018155623904,3.2692072376035196e-05,0.00017299695922795268,2.541541455202577e-05,5.439291200602933e-05,0.000595116445388979,0.00021124500627937284,4.8043418403063844e-05,0.0001853662215907113,4.646346299723089e-05,0.00010399833611860012,0.00048345651132315683,0.00019881758332540746,3.8671808616819516e-05,0.00015724734197611047,2.976202015078117e-05,5.895775725403817e-05
0_00058,0.00058,0.0005651485769916901,0.00020656267522635625,3.878967541799398e-05,0.0001846332334446344,3.9979082247726646e-05,9.518391065497882e-05,0.0006383433875617325,0.00024233264254387002,0.00012696345319221773,0.0001941574072377614,0.0,7.488988458788319e-05,0.0014384120231182276,2.504578711029648e-05,0.0004926224200787328,0.0006967803229091957,0.0,0.00022396349302000244,0.001157074538714724,4.4166577932471465e-06,0.00010870012295656435,0.0007367695561871152,0.0,0.00030718820177779685,0.0005967553475300732,0.00019341643452318864,8.941897220301612e-05,0.00030097367119970666,4.4367335442472844e-06,8.509536059914813e-06,0.0007412618756852409,0.00015372295003793245,0.00017211523069456255,0.00039944692285107596,4.033861075227343e-06,1.1942911026442606e-05,0.0007280844907624961,0.0001659911586993366,2.4732788056099546e-05,0.00036815805185382185,0.00015260471216561617,1.6597779987621902e-05,0.0006562482258443429,0.00020981071889233872,3.814990942876914e-05,0.00018158804005320703,3.9319699130263055e-05,0.00018737985833976496,0.0004222045973287187,0.00025219515244578005,1.3525733893777435e-05,8.532865540746991e-05,2.717226362354856e-05,4.3982791958142695e-05,0.0008201913908715421,0.00022176904116040166,6.349888417454315e-05,0.00025441331641076715,8.85507247034513e-05,0.00019195942442237882,0.00044263018966992414,0.00018783105966076576,2.5700735293300088e-05,0.00013894937652116066,2.9330980822806605e-05,6.0818037371890955e-05,0.0005775951780793941,0.0002093212119800581,4.093539747475975e-05,0.0001892578443985074,3.770787436250862e-05,0.00010037284986356024,0.0004986850031637455,0.00016842059988262813,3.780866421591621e-05,0.0001518580469338096,3.205894132364133e-05,0.00010853875080775024,0.000641714986335937,0.0001792147284214076,2.2726230293762256e-05,0.00012582625578881097,2.8136272289988262e-05,0.00028581149954196787,0.000424795667288423,0.00017709953655458544,2.9082992522662616e-05,0.00015076826595920026,2.147630106365284e-05,4.636857118832187e-05,0.0005910868502272617,0.0002101654434553286,4.218418704852668e-05,0.0001874849856133507,4.7067144316957014e-05,0.00010418508979309876,0.00044278844146996454,0.00018050664615364964,3.29727597109024e-05,0.00014434329761008643,2.751063147662214e-05,5.745510651870391e-05
0_00065,0.00065,0.0004684166914395978,0.00018076049985296303,3.546040623100033e-05,0.0001567794260821144,2.889460651580545e-05,6.652175275771457e-05,0.000589112854957437,0.0002416620399716129,0.00011227335237832112,0.00017997131749571154,0.0,5.520614511179131e-05,0.0011549407577984305,1.798261732800336e-05,0.0003706033537046768,0.0005964543955712405,0.0,0.00016990039119450974,0.0009894781547875678,2.869840397664308e-06,8.010521375312245e-05,0.0006115750545706049,0.0,0.00029492804606617596,0.00041071386263026143,0.00015809946402341852,5.566983198037972e-05,0.00018319697754929696,8.073637098048508e-06,5.673951979117753e-06,0.0005185154906027678,0.00013699977209054155,0.00010123726940705505,0.00026685477455236047,0.0,1.342367455281075e-05,0.0006330573274398544,0.0001545597271158646,2.030314370133025e-05,0.0003129514911273772,0.00013474312198341097,1.0499843511871656e-05,0.000560046775102518,0.00018547577648272363,3.5118610966317474e-05,0.00015526826275574182,2.8616097589042436e-05,0.0001555680273086926,0.0003807253241182853,0.00023265672607350986,1.2759609054742295e-05,7.528811347428691e-05,2.450616992214351e-05,3.551470559360264e-05,0.0006331381106903151,0.0001967264694151873,5.922615064350603e-05,0.00017892905239047288,7.35193305111903e-05,0.0001247371077299585,0.000371524847445389,0.00016480126376781058,2.2341096629542887e-05,0.00011968325906851829,2.328718916212513e-05,4.1412038817392154e-05,0.0004811554008545127,0.00018254376985168936,3.296601576806604e-05,0.00015292529164578797,3.466467258950324e-05,7.805565099946608e-05,0.0005053099872931006,0.0001711737004296166,4.129154890594389e-05,0.00015341974356166408,3.219270621015834e-05,0.00010723228818571767,0.0005852347665372164,0.00017791741381669086,1.8737142958533012e-05,0.00011393202887254549,2.532706919853977e-05,0.00024932111169090733,0.0004146623551662668,0.00018407072068281133,2.757193871773993e-05,0.00014357626946533714,2.1064344504792373e-05,3.837908179558603e-05,0.0004712481579821361,0.00018034194415651603,3.556648829025769e-05,0.00014870013216474216,3.1013169869031496e-05,7.562642350158887e-05,0.00036431639225942427,0.00015045611146457123,2.5815881033034064e-05,0.00012675594507129034,2.1280904100718393e-05,4.000755058981025e-05
0_00073,0.00073,0.00039262387280094224,0.00016620382782059378,3.137334857145668e-05,0.00011492207989959496,2.898352899896697e-05,5.114108751032979e-05,0.0005383211222216266,0.00022636699509893203,0.00011505971401514021,0.00014499124918158148,0.0,5.1903163925972806e-05,0.001162109636204043,2.725937096906968e-05,0.0003818214075303627,0.0005698018102499562,0.0,0.00018322704745465438,0.0011637785415930806,4.929018039593856e-06,9.904086793119172e-05,0.0007240784733534728,0.0,0.000335730182268822,0.0004331191682237371,0.00019870221793512788,5.636038463714076e-05,0.00017103137058152625,3.7434199819937776e-06,3.281775087948434e-06,0.0005641814806078098,0.00017433545521914766,0.00010993007993581232,0.00025717413396867235,6.407858194122662e-06,1.6333953290054874e-05,0.0006660327084441857,0.00016309678247435378,2.3653166523077525e-05,0.00031340367508861177,0.00014321214836954846,2.2666935988594484e-05,0.00047440918071344775,0.0001750024293831385,3.113379143724379e-05,0.000114044570632268,2.8762219783900105e-05,0.0001254661694768974,0.00032305572509458056,0.0002055613969136387,9.981259259974696e-06,6.212622518059499e-05,2.1373624597949638e-05,2.401321914242255e-05,0.0008191414393829495,0.00026292977016927435,6.561084086377873e-05,0.00024207788352055229,9.135348687304731e-05,0.00015716945795629672,0.00033655773044626345,0.00015887618171027727,2.066910408070068e-05,0.00010079570630772249,1.8938819699506128e-05,3.727791864805692e-05,0.00040494346543079325,0.00016678304815150757,3.136292482026973e-05,0.00012238932880545336,3.0860968387805484e-05,5.354719526575709e-05,0.0004217545610080856,0.00015903796729530096,3.425947753993234e-05,0.00012509645020797452,2.742944030224325e-05,7.593122566263462e-05,0.0005131330729541763,0.00016966755887478773,1.6963790408786074e-05,9.519793283567875e-05,2.3772023569429545e-05,0.0002075317672654941,0.000342170662818958,0.00016463387914408738,2.249530606465176e-05,0.00011286662015696787,1.749437933797471e-05,2.468047811527632e-05,0.0004152351031231235,0.00017086099225245094,2.25570966558288e-05,0.00012685902995824728,3.276419068235722e-05,6.219379357423922e-05,0.0003475917631487999,0.00015721492107363815,2.2046030155868503e-05,0.00011138840264466902,2.2124160526179026e-05,3.481824874844518e-05
0_00081,0.00081,0.00035624407307781135,0.00015606660349349775,2.558359465564548e-05,0.00010630331656227096,2.766396875630691e-05,4.062658961009027e-05,0.0004791053498732408,0.0002206268973349792,8.960082053943379e-05,0.00011910133158004265,0.0,4.977630041878517e-05,0.0012923467077270525,4.042069065260661e-05,0.0004382980907760472,0.0006408769735194112,0.0,0.00017275095277898702,0.0010877837138669117,3.7877276391887483e-06,8.471098926613141e-05,0.0006819093860195893,7.253007731899776e-07,0.0003166503101688121,0.000383884894468971,0.0001805248714651901,4.537378791677884e-05,0.00015425834030010821,1.3567046414469476e-06,2.371190145446908e-06,0.000402013578012923,0.00016187566325535446,8.00267107560693e-05,0.00015255848641906335,0.0,7.552717582435905e-06,0.0005914052797751353,0.00016328227183844016,2.626783388723479e-05,0.0002614060489221178,0.00013596007757708822,4.489047550254298e-06,0.0004476967261737621,0.00016478321551994255,2.5510682305769408e-05,0.00010600035582846867,2.7585127413013684e-05,0.0001238173451065677,0.0003074346156332986,0.00020669197958561724,1.0208804763689414e-05,5.222045615595397e-05,1.783387777811034e-05,2.0479497349927743e-05,0.0004915194673155847,0.00017684926111630398,3.7340422489884174e-05,0.00014062252232826744,4.997717787678339e-05,8.673008350434594e-05,0.0002968761331872417,0.00014890711162381676,1.7493714360017436e-05,8.412740410434209e-05,1.8237911385485908e-05,2.8109991713579443e-05,0.000350243742914899,0.00015845494077181582,1.9907822067753264e-05,0.0001011464824059652,2.702533104329513e-05,4.3709166626069595e-05,0.00035974725543296286,0.00014785419481925366,2.8790611098595924e-05,9.584646146211676e-05,2.479630215891117e-05,6.245968589408535e-05,0.0004344477647473883,0.0001575860130562637,1.3177455186926493e-05,7.635093396038875e-05,2.0280830837674e-05,0.00016705253170613542,0.00031392313148754787,0.00015610034057231487,1.975448445529316e-05,0.00010035713855621171,1.5154545572084423e-05,2.255662233164375e-05,0.0003833019983948023,0.0001681204318690169,2.9469633906792823e-05,0.00010405773566288866,3.1201322193607455e-05,5.0452874762496445e-05,0.00028933285002841197,0.00014193686353241333,1.9794938101789477e-05,9.178123183875083e-05,1.5949336888193665e-05,1.9870479667264683e-05
0_0009,0.0009,0.00035905256182780526,0.00018615619449612752,2.3758711087656634e-05,9.534760872502042e-05,2.8475632053560827e-05,2.531441546543984e-05,0.00040426316661397135,0.00022674088440451825,7.610605328147837e-05,7.294895390904764e-05,0.0,2.8467275018927032e-05,0.001250919976830197,6.0703674729118665e-05,0.0004554952501959924,0.0005358814566829528,0.0,0.00019883959522213292,0.0011792487752011142,8.574231075961154e-06,0.00011396468999669474,0.0007224986317414378,2.950215117631726e-06,0.0003312610072693884,0.0003962047424150713,0.0001951317599867889,5.50692485123494e-05,0.0001362697082247114,0.0,9.734025691221537e-06,0.00033173909828769293,0.00015279526346909596,5.751222376655846e-05,0.00010987284141904636,1.491776909879903e-06,1.0066992723112176e-05,0.0006272542515458727,0.00018744531656130268,2.273482133990806e-05,0.00025407970772070343,0.00014987614074700326,1.3118265176955347e-05,0.0004587143523393728,0.00019963205600622758,2.3736567685702545e-05,9.525874361707874e-05,2.844909242503753e-05,0.00011163789260532624,0.000299941254214258,0.0002182855673040636,7.209879436786983e-06,4.4846870761606046e-05,1.7698741516678977e-05,1.1900195195122413e-05,0.0004766420400830948,0.00020037961146966149,3.3824013531316746e-05,0.00012183549965801824,5.148115887230778e-05,6.912175655179051e-05,0.0002987126144288819,0.0001694390985944014,1.5523274391817363e-05,7.592050756479453e-05,1.7025652572421217e-05,2.0804081305447346e-05,0.000363018133507888,0.0001871528983243835,2.4061536622087666e-05,9.723250886253748e-05,2.8259910640102806e-05,2.631127905877653e-05,0.0003566910191449352,0.0001626755094626921,2.506004860090689e-05,8.242806314593242e-05,2.39638654969912e-05,6.256353243841254e-05,0.0004106822956950924,0.00016582630475025522,1.3834251115046136e-05,6.374481907839728e-05,2.0733076517379827e-05,0.00014654384423401392,0.00028162462174050767,0.00016261523676205559,1.667938977967822e-05,7.672552363836006e-05,1.471598878895146e-05,1.088848277146231e-05,0.0003714107749506484,0.00018953574658817616,2.9900064041829333e-05,9.484950929874342e-05,2.913195602126671e-05,2.7993499000632777e-05,0.00031731912460714,0.00016277060173514662,2.0395601192364273e-05,0.00010028603311885363,1.6902631784964712e-05,1.6964256775810845e-05
