Z_i_label,Z_i,A total  [Msun^{-1}],A I_classic  [Msun^{-1}],A II_only_stable_MT  [Msun^{-1}],A III_single_core_CE  [Msun^{-1}],A IV_double_core_CE  [Msun^{-1}],A V_other  [Msun^{-1}],B total  [Msun^{-1}],B I_classic  [Msun^{-1}],B II_only_stable_MT  [Msun^{-1}],B III_single_core_CE  [Msun^{-1}],B IV_double_core_CE  [Msun^{-1}],B V_other  [Msun^{-1}],C total  [Msun^{-1}],C I_classic  [Msun^{-1}],C II_only_stable_MT  [Msun^{-1}],C III_single_core_CE  [Msun^{-1}],C IV_double_core_CE  [Msun^{-1}],C V_other  [Msun^{-1}],D total  [Msun^{-1}],D I_classic  [Msun^{-1}],D II_only_stable_MT  [Msun^{-1}],D III_single_core_CE  [Msun^{-1}],D IV_double_core_CE  [Msun^{-1}],D V_other  [Msun^{-1}],E total  [Msun^{-1}],E I_classic  [Msun^{-1}],E II_only_stable_MT  [Msun^{-1}],E III_single_core_CE  [Msun^{-1}],E IV_double_core_CE  [Msun^{-1}],E V_other  [Msun^{-1}],F total  [Msun^{-1}],F I_classic  [Msun^{-1}],F II_only_stable_MT  [Msun^{-1}],F III_single_core_CE  [Msun^{-1}],F IV_double_core_CE  [Msun^{-1}],F V_other  [Msun^{-1}],G total  [Msun^{-1}],G I_classic  [Msun^{-1}],G II_only_stable_MT  [Msun^{-1}],G III_single_core_CE  [Msun^{-1}],G IV_double_core_CE  [Msun^{-1}],G V_other  [Msun^{-1}],H total  [Msun^{-1}],H I_classic  [Msun^{-1}],H II_only_stable_MT  [Msun^{-1}],H III_single_core_CE  [Msun^{-1}],H IV_double_core_CE  [Msun^{-1}],H V_other  [Msun^{-1}],I total  [Msun^{-1}],I I_classic  [Msun^{-1}],I II_only_stable_MT  [Msun^{-1}],I III_single_core_CE  [Msun^{-1}],I IV_double_core_CE  [Msun^{-1}],I V_other  [Msun^{-1}],J total  [Msun^{-1}],J I_classic  [Msun^{-1}],J II_only_stable_MT  [Msun^{-1}],J III_single_core_CE  [Msun^{-1}],J IV_double_core_CE  [Msun^{-1}],J V_other  [Msun^{-1}],K total  [Msun^{-1}],K I_classic  [Msun^{-1}],K II_only_stable_MT  [Msun^{-1}],K III_single_core_CE  [Msun^{-1}],K IV_double_core_CE  [Msun^{-1}],K V_other  [Msun^{-1}],L total  [Msun^{-1}],L I_classic  [Msun^{-1}],L II_only_stable_MT  [Msun^{-1}],L III_single_core_CE  [Msun^{-1}],L IV_double_core_CE  [Msun^{-1}],L V_other  [Msun^{-1}],M total  [Msun^{-1}],M I_classic  [Msun^{-1}],M II_only_stable_MT  [Msun^{-1}],M III_single_core_CE  [Msun^{-1}],M IV_double_core_CE  [Msun^{-1}],M V_other  [Msun^{-1}],N total  [Msun^{-1}],N I_classic  [Msun^{-1}],N II_only_stable_MT  [Msun^{-1}],N III_single_core_CE  [Msun^{-1}],N IV_double_core_CE  [Msun^{-1}],N V_other  [Msun^{-1}],O total  [Msun^{-1}],O I_classic  [Msun^{-1}],O II_only_stable_MT  [Msun^{-1}],O III_single_core_CE  [Msun^{-1}],O IV_double_core_CE  [Msun^{-1}],O V_other  [Msun^{-1}],P total  [Msun^{-1}],P I_classic  [Msun^{-1}],P II_only_stable_MT  [Msun^{-1}],P III_single_core_CE  [Msun^{-1}],P IV_double_core_CE  [Msun^{-1}],P V_other  [Msun^{-1}],Q total  [Msun^{-1}],Q I_classic  [Msun^{-1}],Q II_only_stable_MT  [Msun^{-1}],Q III_single_core_CE  [Msun^{-1}],Q IV_double_core_CE  [Msun^{-1}],Q V_other  [Msun^{-1}]
0_0003,0.0003,0.002953479729585426,0.0013401948742656489,0.0,0.0,0.0016016045542775654,1.1680301042211445e-05,0.003932446885945503,0.003872037791201906,0.0,0.0,0.0,6.0409094743596876e-05,0.0071488421656389235,0.006802433282860946,0.0,0.0,0.0,0.0003464088827779772,0.0027638737592734037,0.0005997838074414218,0.0,0.0,0.002067211550607401,9.687840122458141e-05,0.009462299360065388,0.009462299360065388,0.0,0.0,0.0,0.0,0.00621054488760711,0.005116532664926231,0.0,0.0,0.0007096991174434107,0.0003843131052374658,0.0009008610141623359,0.00021423179157873984,0.0,2.3927606982451612e-05,0.0006607331314751037,1.968484126040791e-06,0.002966341711814473,0.0013460312314559804,0.0,0.0,0.0016085793132741238,1.1731167084368414e-05,0.0035882665272812288,0.0017842651116990226,0.0,0.0,0.001736665738077838,6.733567750436971e-05,0.0030805604926059816,0.00146491058309471,0.0,0.0,0.001572967188781569,4.2682720729702945e-05,0.00289478036478996,0.0012623869990334804,1.2494076815130705e-05,0.0,0.0016088973942638154,1.1001894677533515e-05,0.003037844676088753,0.0014478344811751068,0.0,0.0,0.0015779896587066627,1.2020536206983458e-05,0.002668607411783802,0.0011534961935336554,0.0,0.0,0.0014392678770797445,7.584334117040128e-05,0.00217122209796157,0.0009063559150998649,0.0,0.0,0.0005257344968932532,0.0007391316859684521,0.0036288121039657725,0.0018343861433133247,0.0,0.0,0.0017733111118895567,2.1114848762892026e-05,0.003082948475978273,0.0014962879285016185,0.0,0.0,0.0015055273153154432,8.113323216121153e-05,0.002925740920820382,0.0013753313519409434,0.0,0.0,0.00153349069053316,1.6918878346279037e-05
0_00034,0.00033999999999999997,0.002582920519300958,0.0011745394391566774,0.0,0.0,0.0014083810801442808,0.0,0.00397660702398904,0.0039104144015405466,0.0,0.0,0.0,6.619262244849125e-05,0.0075661115528226205,0.006885889571804678,0.0,0.0,0.0,0.0006802219810179427,0.0024995114793907296,0.0004343749186520939,0.0,0.0,0.0020173767924582206,4.775976828041483e-05,0.0068849976600815176,0.004939226623726211,0.0,0.0,0.0019457710363553074,0.0,0.00447868828900731,0.004083409913667927,0.0,0.0,0.00027713261759618646,0.00011814575774319672,0.0009202572723995828,0.00020083796182315082,0.0,2.799240958009663e-05,0.0006893597031890772,2.0671978072583244e-06,0.0025941687691147307,0.0011796543905959645,0.0,0.0,0.0014145143785187664,0.0,0.003187640999692879,0.0015540850490328342,0.0,0.0,0.0016124900821408278,2.1065868519217465e-05,0.002406988848125771,0.0011621626956084675,0.0,0.0,0.0012420901040869653,2.73604843033744e-06,0.002535404658117604,0.0011042844358391548,0.0,0.0,0.001431120222278449,0.0,0.0026414211760981197,0.001192832948370272,0.0,0.0,0.0014485882277278487,0.0,0.0022234511564682507,0.0008988657700542957,0.0,0.0,0.0012665054271726495,5.80799592413052e-05,0.0022154990272233595,0.0009458391164754386,0.0,0.0,0.000591325373611354,0.0006783345371365669,0.002918673806681424,0.001363142027987762,0.0,0.0,0.0015555317786936616,0.0,0.0026482119868653023,0.0012366692618922545,0.0,0.0,0.0014115427249730484,0.0,0.002575521998193337,0.001232852178659951,0.0,0.0,0.0013426698195333857,0.0
0_00037,0.00037,0.0026566504354922967,0.0012211622993449638,0.0,0.0,0.001427620286342887,7.867849804445932e-06,0.00437159934920056,0.00437159934920056,0.0,0.0,0.0,0.0,0.0054406918103934426,0.005335420343482256,0.0,0.0,0.0,0.00010527146691118604,0.0020184227634741565,0.00041816901615657264,0.0,0.0,0.001564772647575693,3.5481099741891e-05,0.010252981809143382,0.010252981809143382,0.0,0.0,0.0,0.0,0.003466006507573267,0.0028365682693981984,0.0,0.0,0.0005319026621284728,9.753557604659608e-05,0.0007857393125480872,0.00018403556596999056,0.0,2.252424329425986e-05,0.0005775371354754553,1.6423678083813254e-06,0.0026694078849086983,0.0012253372482010955,0.0,0.0,0.0014325010803902091,1.1569556317393394e-05,0.002963466765959121,0.0014543093357806875,0.0,0.0,0.001509157430178433,0.0,0.002370659211160973,0.0010799074459686834,0.0,0.0,0.001278434409047901,1.231735614438798e-05,0.002649128055026357,0.0011336484567022818,1.5758387523057173e-05,0.0,0.0014926819624202275,7.039248380790967e-06,0.002763195319667368,0.00126142619718597,0.0,0.0,0.0014676431091605708,3.412601332082707e-05,0.0017940155273939683,0.0007459130497368034,0.0,0.0,0.0009985793514341462,4.952312622301932e-05,0.0019506340934029413,0.0008720578809005201,0.0,0.0,0.0005934708920387932,0.0004851053204636281,0.003259552290115056,0.0015354882225067385,0.0,0.0,0.0017240640676083176,0.0,0.0025156246653965718,0.0010370337507778645,0.0,0.0,0.0014708286762627238,7.762238355983542e-06,0.0023291500694370137,0.0010313114926192425,0.0,0.0,0.001291416171986097,6.422404831674569e-06
0_00042,0.00042,0.002354412256436607,0.0008631706461860787,0.0,0.0,0.001491241610250528,0.0,0.004757100161999489,0.0046334987012561744,0.0,0.0,0.0,0.00012360146074331412,0.004694900952023146,0.004490912925858685,0.0,0.0,0.0,0.00020398802616446152,0.0017046345041144134,0.000432186223708904,0.0,0.0,0.0012462765038481595,2.6171776557349827e-05,0.0061375799255899855,0.0,0.0,0.0,0.0061375799255899855,0.0,0.00421990214512497,0.0036842071028387133,0.0,0.0,0.0005356950422862575,0.0,0.0009088931861651657,0.00019475550923982594,0.0,3.290471027927866e-05,0.0006803237474423575,9.092192037033749e-07,0.002364665385414875,0.0008669296310203642,0.0,0.0,0.0014977357543945107,0.0,0.0030677962425452532,0.0013523000261045535,0.0,0.0,0.001715496216440699,0.0,0.0022831137545592448,0.0009739590511842934,0.0,0.0,0.0012702328012530292,3.892190212192254e-05,0.002288732908306881,0.000815220582375693,0.0,0.0,0.0014735123259311885,0.0,0.002382524360138741,0.0009031030991852356,0.0,0.0,0.0014794212609535054,0.0,0.0016680616177914686,0.0005644058828347358,0.0,0.0,0.001067589210546006,3.6066524410727066e-05,0.0018222236195324028,0.0008094703059172367,0.0,0.0,0.0006334642254917507,0.00037928908812341513,0.002668039137231457,0.0010210330474099926,0.0,0.0,0.0016470060898214635,0.0,0.0024195111452090523,0.000978123885177727,0.0,0.0,0.001437432740519678,3.9545195116479854e-06,0.002128200489558854,0.0008813044768421488,0.0,0.0,0.0012468960127167055,0.0
0_00047,0.00047000000000000004,0.002243260564661096,0.0007838405057188401,0.0,0.0,0.001432555781845649,2.686427709660669e-05,0.003653787450613453,0.00350614513872306,0.0,0.0,0.0,0.00014764231189039266,0.005421748989852835,0.004908091918093286,0.0,0.0,0.0,0.0005136570717595471,0.0018419655058403703,0.00036386517244465117,0.0,0.0,0.0013997140683799265,7.838626501579287e-05,0.007949713854718175,0.005006807138267386,0.0,0.0,0.002942906716450787,0.0,0.004069620180600728,0.0031494711964399572,0.0,0.0,0.0007540749317515805,0.00016607405240919132,0.000807238479117283,0.0001541195597926225,0.0,3.147815042369737e-05,0.0006174179298409264,4.222839060036646e-06,0.0022544007578267212,0.0007866553468681937,0.0,0.0,0.0014377002173960743,3.004519356245241e-05,0.003126492168434057,0.00108963208919113,0.0,0.0,0.001938298101092904,9.856197815002428e-05,0.0019195218588694144,0.0006520754155235371,0.0,0.0,0.0012457932667090756,2.1653176636801334e-05,0.002149360958772605,0.0006759033057316138,1.9179087620787176e-05,0.0,0.0014292639734417706,2.501459197843441e-05,0.00239378634215372,0.0008760593846059531,0.0,0.0,0.001477385305414975,4.0341652132792136e-05,0.0017954000945653425,0.0005436881606750324,0.0,0.0,0.0011653781986504634,8.633373523984702e-05,0.001979498586373252,0.0007639998299306399,0.0,0.0,0.0007947662388205097,0.0004207325176221016,0.0026596740950341658,0.0008757378521125277,0.0,0.0,0.0017411911985611337,4.2745044360504255e-05,0.0022333458060109644,0.000781986248235568,0.0,0.0,0.0014122772493872725,3.908230838812408e-05,0.002072636081477644,0.0006909226427361382,0.0,0.0,0.0013216522621931394,6.006117654836649e-05
0_00052,0.0005200000000000001,0.0020614337997899553,0.0006678176910532835,0.0,0.0,0.0013906158196913495,3.000289045322185e-06,0.005070594029918553,0.0047580237403514105,0.0,0.0,0.0,0.00031257028956714454,0.00616713094205902,0.00616713094205902,0.0,0.0,0.0,0.0,0.0016504616101537266,0.00038605968629753335,0.0,0.0,0.0012644019238561928,0.0,0.009971759008313277,0.009971759008313277,0.0,0.0,0.0,0.0,0.0045241750550110435,0.0036466965974422507,0.0,0.0,0.0008774784575687943,0.0,0.0007765195954498588,0.00014567261643969205,0.0,3.137796602379099e-05,0.0005960653110188393,3.403701967536468e-06,0.002071605157993979,0.0006697937305032416,0.0,0.0,0.0013947305829811807,7.080844509556676e-06,0.0028261053339983023,0.0010469094899684338,0.0,0.0,0.0017791958440298683,0.0,0.0019102344689846333,0.0006488921662117862,0.0,0.0,0.0012289068605794214,3.2435442193425475e-05,0.0020602852613089443,0.0006456186525054715,2.990388626863485e-05,0.0,0.0013847627225348385,0.0,0.002083189954612924,0.0006821728002107435,0.0,0.0,0.0013980164483936568,3.0007060085238595e-06,0.001424070897960178,0.00038062183266403705,0.0,0.0,0.0010199213285441767,2.352773675196429e-05,0.0017395204524691568,0.0005726138099356782,0.0,0.0,0.0007946178162149157,0.0003722888263185629,0.0021907381834702444,0.0006675819273057212,0.0,2.6385269076843e-06,0.001520517729256839,0.0,0.001964109418949066,0.0005999241048738027,0.0,0.0,0.0013597433317510588,4.441982324204577e-06,0.0018308998594256654,0.0005117271116894624,0.0,0.0,0.001319172747736203,0.0
0_00058,0.00058,0.0015710295673712342,0.0003982325632512588,0.0,0.0,0.00113302602298491,3.977098113506552e-05,0.004795152241323489,0.004328424852430425,0.0,0.0,0.0,0.0004667273888930634,0.006115445617515268,0.005792838461459872,0.0,0.0,0.0,0.00032260715605539613,0.0012482206991881915,0.00016745016818733014,0.0,0.0,0.001029634641256126,5.1135889744735554e-05,0.008935340081977695,0.008421346311606558,0.0,0.0,0.0005139937703711379,0.0,0.005361633916781264,0.003973049873024998,0.0,0.0,0.0010906421359276608,0.0002979419078286047,0.0007557073007297468,0.00013113317867046264,0.0,3.1537046426144e-05,0.0005900347157000577,3.0023599330819857e-06,0.0015786871014260846,0.0003997587098883737,0.0,0.0,0.0011373681185700244,4.156027296768666e-05,0.0021548284313690352,0.0005776394928284089,0.0,0.0,0.0015074480065182926,6.974093202233373e-05,0.0018425238569036427,0.00048550018810258915,0.0,0.0,0.0013195517959411686,3.74718728598856e-05,0.0015328058044010715,0.00035047384929694285,1.1709832033004268e-05,0.0,0.001146471616378664,2.4150506692460512e-05,0.0015601784066779881,0.0003688523841108542,0.0,0.0,0.0011510446381242806,4.028138444285331e-05,0.0012556720489323686,0.00028421851161642764,0.0,0.0,0.0009153022280236236,5.6151309292316955e-05,0.001535139444649816,0.00046698100167246907,0.0,0.0,0.0007602370233480745,0.0003079214196292723,0.0018592180704394825,0.00045425001919088966,0.0,0.0,0.0013524222379002796,5.254581334831395e-05,0.0016554396651476367,0.0004747279314008674,0.0,0.0,0.0011393223297896744,4.138940395709469e-05,0.0012946858064682054,0.0002954089812386461,0.0,0.0,0.0009818083119637804,1.7468513265779057e-05
0_00065,0.00065,0.0017698741424408007,0.0004566469004191612,0.0,0.0,0.0012771249813807314,3.6102260640908014e-05,0.005755447750045178,0.005313127888493488,0.0,0.0,0.0,0.0004423198615516908,0.004086581641416078,0.003835259769469226,0.0,0.0,0.0,0.00025132187194685173,0.0013692324990698481,0.0002649909665130192,0.0,0.0,0.001047230114436922,5.701141811990675e-05,0.011554882181045724,0.011554882181045724,0.0,0.0,0.0,0.0,0.0056817202068979574,0.0046679604610656645,0.0,0.0,0.0010137597458322962,0.0,0.0007454528281662428,0.00012706463953483357,0.0,2.625344571965427e-05,0.0005890661319020101,3.0686110097448094e-06,0.0017783048430507168,0.00045810957424537375,0.0,0.0,0.001282075383743612,3.811988506173111e-05,0.0021728785511780768,0.0005365375199838688,0.0,0.0,0.0015595624266521422,7.677860454206542e-05,0.001989808151294928,0.0004776050564659783,0.0,0.0,0.0014688616475012964,4.334144732765314e-05,0.0017077776330787664,0.00037858360793670173,0.0,0.0,0.0012953946847285404,3.379934041352397e-05,0.0017272383807120366,0.0004017740626540566,0.0,0.0,0.001296997802490612,2.8466515567367768e-05,0.0011978020510440349,0.000252373265378611,0.0,0.0,0.0008934268002761313,5.200198538929254e-05,0.0015816492616902039,0.0004582943192492506,0.0,0.0,0.0008220002488481602,0.0003013546935927934,0.001917853556784984,0.0004452548991008577,0.0,0.0,0.0014215950785692612,5.100357911486507e-05,0.001722063844072452,0.00040674304634656926,0.0,0.0,0.0012896008535988072,2.571994412707548e-05,0.001549613960763355,0.0003825362400679526,0.0,0.0,0.0011304243987786046,3.665332191679801e-05
0_00073,0.00073,0.0015399140196180716,0.0003965472336356048,0.0,0.0,0.0011433667859824664,0.0,0.006062032327300467,0.005608594049199063,0.0,0.0,0.0,0.00045343827810140656,0.005798625319784846,0.005462059690977022,0.0,0.0,0.0,0.00033656562880782275,0.0010960602426611542,0.00013667881504830697,0.0,5.448700418350199e-07,0.0009314557742471752,2.738078332383727e-05,0.011538744191797913,0.011538744191797913,0.0,0.0,0.0,0.0,0.00610542140693785,0.004544129177939636,0.0,0.0,0.0009140795068535953,0.0006472127221446193,0.0006514701662220767,0.00011637583967560935,0.0,1.978008502243751e-05,0.0005124047649892957,2.9094765347340685e-06,0.0015490057813167784,0.0003976907307943754,0.0,0.0,0.0011466638375322075,4.651212990196122e-06,0.0022304245656610704,0.0004922915437227982,0.0,0.0,0.0017381330219382722,0.0,0.0012079851416670214,0.00029414778926273663,0.0,0.0,0.0008891991448019056,2.46382076023786e-05,0.001448834111930443,0.0003288519472378584,7.5337598119555326e-06,0.0,0.0011124484048806286,0.0,0.0015256418482230186,0.0003926210205526168,0.0,0.0,0.0011330208276704018,0.0,0.0011518187242583195,0.00019030708864486805,0.0,0.0,0.0009266996439929856,3.481199162046608e-05,0.00159624159245207,0.00044939367748531484,0.0,0.0,0.0008240058005491249,0.00032284211441763015,0.0016549412187360992,0.0003589038229970998,0.0,0.0,0.0012960373957389992,0.0,0.001580312041360572,0.0003672344344860401,0.0,0.0,0.0012085592953599198,4.518311514612329e-06,0.001350632456635583,0.00031336733635036867,0.0,0.0,0.0010372651202852144,0.0
0_00081,0.00081,0.0017800849120395027,0.00038836710664016163,0.0,0.0,0.0013386591920506138,5.305861334872713e-05,0.005554181468297396,0.0053579199528275894,0.0,0.0,0.0,0.0001962615154698029,0.004353288085973213,0.004015096796198101,0.0,0.0,0.0,0.0003381912897751115,0.0013551405184601731,0.00018438627743576924,0.0,0.0,0.001117693512325124,5.306072869927962e-05,0.00967920512106836,0.00967920512106836,0.0,0.0,0.0,0.0,0.005311262926539596,0.004350287036339513,0.0,0.0,0.0005814348422986274,0.0003795410479014548,0.0006812718885505079,0.0001083204080224058,0.0,2.3300168890789765e-05,0.0005457560044691926,3.8953071681196675e-06,0.0017886698204191691,0.00038957051198860337,0.0,0.0,0.0013428071994485398,5.629210898202594e-05,0.003107648448776733,0.000635077545323127,0.0,0.0,0.0023813272956642053,9.12436077894004e-05,0.0015520081341646387,0.0002950210150685791,0.0,0.0,0.001197976948216176,5.90101708798835e-05,0.0017284517248034414,0.0003564102139046728,3.4906140138611792e-06,0.0,0.001320324442382544,4.8226454502363705e-05,0.0017522484451822054,0.00033441562693716263,0.0,0.0,0.001384048509596043,3.378430864899939e-05,0.0012998789633975915,0.0002009593697242021,0.0,0.0,0.0010319762395119769,6.69433541614125e-05,0.001842511452827353,0.0005113044153570104,0.0,0.0,0.0009431548329660508,0.00038805220450429214,0.0019867491801109013,0.0004481201379786013,0.0,0.0,0.0015162257215358922,2.2403320596408096e-05,0.0016303047706603929,0.0003337603053792937,0.0,0.0,0.0012842109358783215,1.2333529402777374e-05,0.0014257138080743977,0.00029937300940726194,0.0,0.0,0.0010951515956107217,3.118920305641391e-05
0_0009,0.0009,0.0018967572096028735,0.0005109167358173813,0.0,0.0,0.001385840473785492,0.0,0.006783273252567882,0.006285088421705568,0.0,0.0,0.0,0.0004981848308623143,0.004625015155696274,0.0041720483657577976,0.0,0.0,0.0,0.00045296678993847695,0.001368800116668276,0.00025159383171871066,0.0,0.0,0.0011172062849495656,0.0,0.006748647917302866,0.0,0.0,0.0,0.006748647917302866,0.0,0.004689898433135425,0.0041780974779305115,0.0,0.0,0.0005118009552049128,0.0,0.0007156635159574372,0.00011710632624891414,0.0,2.5425123908083458e-05,0.0005709003166184787,2.2317491819613317e-06,0.0019087782167005523,0.0005121085339835356,0.0,0.0,0.0013890731769237005,7.5965057933166355e-06,0.0023632623377133504,0.0005721046088212471,0.0,0.0,0.0017911577288921032,0.0,0.002337436621190977,0.0005505565629268088,0.0,0.0,0.0017082584298339868,7.862162843018184e-05,0.0018810575526924016,0.0005123242990766053,4.2683974677635815e-06,2.352138875404916e-06,0.0013621127172726286,0.0,0.0018535254596296425,0.000470420415497244,0.0,0.0,0.0013831050441323975,0.0,0.001455671127223885,0.0003091827588248769,0.0,0.0,0.0010987836971759442,4.770467122306407e-05,0.002118250393352489,0.0007249499192754117,0.0,0.0,0.0009182144357428317,0.0004750860383342461,0.002120460352800444,0.0005108301708361161,0.0,0.0,0.0016065682278926853,3.061954071642652e-06,0.0018868012148866495,0.0005136829141477167,0.0,0.0,0.0013712001360092908,1.918164729642045e-06,0.0016054277486044282,0.0004316126673137293,0.0,0.0,0.001173815081290699,0.0
0_00101,0.00101,0.0018818858443388007,0.0005353475445014129,0.0,0.0,0.0013042388477234278,4.2299452113960523e-05,0.004124902066459744,0.0038057046111930727,0.0,0.0,0.0,0.0003191974552666702,0.0060583984751836975,0.0058017530274760785,0.0,0.0,0.0,0.000256645447707618,0.0013179791408063784,0.00020801900575955328,0.0,0.0,0.0010664442051563244,4.351592989050135e-05,0.009073050435264064,0.0,0.0,0.0,0.009073050435264064,0.0,0.004462960686111466,0.0041103854952084335,0.0,0.0,0.00035257519090303247,0.0,0.0006395451226944173,0.00010822611023490385,0.0,1.7245949042112263e-05,0.0005123561028305747,1.716960586826353e-06,0.001893273622288384,0.0005365948765136759,0.0,0.0,0.0013072776565927536,4.940108918195465e-05,0.002694500288674152,0.0006860515842523418,0.0,0.0,0.0019485477838287848,5.990092059302473e-05,0.0015256348512092874,0.00047785233874799094,0.0,0.0,0.0010477825124612966,0.0,0.0018022335245787718,0.00045828757876135897,1.721238206615978e-05,0.0,0.0012957100329156232,3.102353083563025e-05,0.0018932123051843574,0.0005151864550460912,0.0,0.0,0.0013473801974694592,3.064565266880735e-05,0.001453478434175409,0.00034786080755905226,0.0,0.0,0.0010390246133176603,6.659301329869649e-05,0.0018473572331481976,0.0006251643284748334,0.0,0.0,0.000799559655129357,0.0004226332495440069,0.0022350424249868864,0.0005982068172024872,0.0,0.0,0.001574954638732718,6.18809690516811e-05,0.0018750432590577141,0.0005309676925838791,0.0,0.0,0.0013031444689985971,4.093109747523792e-05,0.0015601004510325447,0.0004654534557219774,0.0,0.0,0.001058684324057956,3.596267125261098e-05
0_00113,0.0011300000000000001,0.0010890026509591103,0.000114690336907324,0.0,0.0,0.0009518402144555608,2.2472099596225572e-05,0.006777517443962496,0.005971503082658189,0.0,0.0,0.0,0.0008060143613043065,0.005092065309214364,0.004830048958553402,0.0,0.0,0.0,0.0002620163506609616,0.0007669898158905468,0.0001036220850491544,0.0,0.0,0.0006407914474597574,2.2576283381635e-05,0.013919419664561792,0.012498723187138874,0.0,0.0,0.0014206964774229193,0.0,0.006166660650115369,0.0038606842433674287,0.0,0.0,0.001139045138029026,0.0011669312687189119,0.0005753561050369533,9.125422139858572e-05,0.0,2.0572117309881822e-05,0.0004597429839036017,3.786782424883832e-06,0.0010941741534095028,0.00011511027343263356,0.0,0.0,0.000955325359613268,2.373852036360119e-05,0.001393007800915225,0.00017526851670769873,0.0,0.0,0.0011829568657731506,3.478241843437592e-05,0.0011003468430553136,0.00013026365188652218,0.0,0.0,0.0009572123686030248,1.2870822565766935e-05,0.0011174845120673386,0.00010477304000266921,6.124306590231772e-06,1.1787191668219086e-05,0.0009722425199435088,2.255745386270949e-05,0.0011023894543885006,0.0001121503208579912,0.0,0.0,0.000962877110672824,2.736202285768545e-05,0.0009759530244967273,8.210872034886996e-05,0.0,0.0,0.0008701492940639912,2.3695010083866087e-05,0.0012205884900921484,0.00021844275489762995,0.0,0.0,0.0008794784929769669,0.00012266724221755176,0.0013462106634390231,0.0001491945865072566,0.0,0.0,0.0011859879346111464,1.1028142320620268e-05,0.0010717677183271078,0.00011969952967487972,0.0,0.0,0.0009264064804752157,2.5661708177012743e-05,0.0008416635930103729,8.401718536865171e-05,0.0,0.0,0.0007344510107690943,2.319539687262698e-05
0_00126,0.00126,0.0010196010200342878,7.310800996438986e-05,0.0,0.0,0.0009249503673394047,2.1542642730492958e-05,0.008164396019071827,0.0066598105823533725,0.0,0.0,0.0,0.0015045854367184534,0.00497858614776849,0.004400209998405033,0.0,0.0,0.0,0.0005783761493634588,0.0007346652447212383,6.648777134717536e-05,0.0,0.0,0.0006477600925050033,2.0417380869059955e-05,0.01255043965619694,0.010748226618020443,0.0,0.0,0.001802213038176496,0.0,0.005789616207889392,0.003028238376576325,0.0,0.0,0.0018375191971185176,0.000923858634194549,0.0006199540161925253,8.983615166776435e-05,0.0,3.014158738030683e-05,0.0004971793936264653,2.796883517988748e-06,0.0010252046994558702,7.316685128831707e-05,0.0,0.0,0.0009256948179708435,2.634303019670932e-05,0.0015447676999529286,9.385804944165605e-05,0.0,0.0,0.001413288168053768,3.7621482457504345e-05,0.0011208048801028432,6.413194340417222e-05,0.0,0.0,0.0010306352060547954,2.603773064387557e-05,0.0010295724759817003,6.187541007839393e-05,6.053491483762817e-06,6.111802665693424e-06,0.000933911363315212,2.1620408438638284e-05,0.001023360914404519,6.792709183760824e-05,0.0,0.0,0.0009353442892450328,2.008953332187792e-05,0.0008808298715923179,6.568334817557178e-05,0.0,0.0,0.0007862473878608574,2.8899135555888677e-05,0.0009919477591423171,0.0001039235155516615,0.0,0.0,0.0008184877415385026,6.953650205215311e-05,0.0013418817784613484,0.00013329321054225603,0.0,0.0,0.0011844693874988675,2.4119180420225188e-05,0.001054649826287515,6.88241060576041e-05,0.0,0.0,0.0009619887551622868,2.3836965067623675e-05,0.0007464933921063287,4.28423069666646e-05,0.0,0.0,0.0006908281649993973,1.2822920140266723e-05
0_0014,0.0014,0.0009032588642036367,6.647798107383646e-05,0.0,0.0,0.0008191232772442843,1.7657605885515977e-05,0.005595621126962727,0.004511456157441095,0.0,0.0,0.0,0.001084164969521634,0.004355293992585431,0.00413774418785961,0.0,0.0,0.0,0.00021754980472582129,0.0007140842788964371,8.721402870451658e-05,0.0,0.0,0.0006154233288651504,1.1446921326770025e-05,0.009750224549709821,0.009750224549709821,0.0,0.0,0.0,0.0,0.003725750060481035,0.0016767814661775265,0.0,0.0,0.0011605098174933635,0.0008884587768101457,0.0006370769758004249,8.697551740108849e-05,0.0,3.5748842791492604e-05,0.0005110380473349672,3.3145682728765094e-06,0.0009074953585116904,6.672171022838637e-05,0.0,0.0,0.0008221264404061312,1.864720787717295e-05,0.001337879274701875,5.730809217703129e-05,0.0,0.0,0.0012350520635523038,4.551911897253969e-05,0.0009789788337469065,6.600853049877426e-05,0.0,0.0,0.0008877000480608289,2.5270255187303194e-05,0.0009448483527961267,6.173407700823261e-05,5.6128625822873e-06,1.1504201990173145e-05,0.0008424024106487355,2.359480056669846e-05,0.0009130669166191238,6.793785241780803e-05,0.0,0.0,0.0008244717027544128,2.0657361446903195e-05,0.0008175042055730622,4.78748079893665e-05,0.0,0.0,0.0007501996646075082,1.942973297618733e-05,0.00091513768730056,7.075360747668517e-05,0.0,0.0,0.0007862132777059888,5.8170802117886e-05,0.0011122793645274881,7.622122998632671e-05,0.0,0.0,0.0010093483522829608,2.670978225820063e-05,0.0009455676646744053,7.034292906408146e-05,0.0,0.0,0.0008632794185366688,1.1945317073654821e-05,0.0006886749348445098,4.099792262436816e-05,0.0,0.0,0.0006372082805884425,1.0468731631699235e-05
