Z_i_label,Z_i,A total  [Msun^{-1}],A I_classic  [Msun^{-1}],A II_only_stable_MT  [Msun^{-1}],A III_single_core_CE  [Msun^{-1}],A IV_double_core_CE  [Msun^{-1}],A V_other  [Msun^{-1}],B total  [Msun^{-1}],B I_classic  [Msun^{-1}],B II_only_stable_MT  [Msun^{-1}],B III_single_core_CE  [Msun^{-1}],B IV_double_core_CE  [Msun^{-1}],B V_other  [Msun^{-1}],C total  [Msun^{-1}],C I_classic  [Msun^{-1}],C II_only_stable_MT  [Msun^{-1}],C III_single_core_CE  [Msun^{-1}],C IV_double_core_CE  [Msun^{-1}],C V_other  [Msun^{-1}],D total  [Msun^{-1}],D I_classic  [Msun^{-1}],D II_only_stable_MT  [Msun^{-1}],D III_single_core_CE  [Msun^{-1}],D IV_double_core_CE  [Msun^{-1}],D V_other  [Msun^{-1}],E total  [Msun^{-1}],E I_classic  [Msun^{-1}],E II_only_stable_MT  [Msun^{-1}],E III_single_core_CE  [Msun^{-1}],E IV_double_core_CE  [Msun^{-1}],E V_other  [Msun^{-1}],F total  [Msun^{-1}],F I_classic  [Msun^{-1}],F II_only_stable_MT  [Msun^{-1}],F III_single_core_CE  [Msun^{-1}],F IV_double_core_CE  [Msun^{-1}],F V_other  [Msun^{-1}],G total  [Msun^{-1}],G I_classic  [Msun^{-1}],G II_only_stable_MT  [Msun^{-1}],G III_single_core_CE  [Msun^{-1}],G IV_double_core_CE  [Msun^{-1}],G V_other  [Msun^{-1}],H total  [Msun^{-1}],H I_classic  [Msun^{-1}],H II_only_stable_MT  [Msun^{-1}],H III_single_core_CE  [Msun^{-1}],H IV_double_core_CE  [Msun^{-1}],H V_other  [Msun^{-1}],I total  [Msun^{-1}],I I_classic  [Msun^{-1}],I II_only_stable_MT  [Msun^{-1}],I III_single_core_CE  [Msun^{-1}],I IV_double_core_CE  [Msun^{-1}],I V_other  [Msun^{-1}],J total  [Msun^{-1}],J I_classic  [Msun^{-1}],J II_only_stable_MT  [Msun^{-1}],J III_single_core_CE  [Msun^{-1}],J IV_double_core_CE  [Msun^{-1}],J V_other  [Msun^{-1}],K total  [Msun^{-1}],K I_classic  [Msun^{-1}],K II_only_stable_MT  [Msun^{-1}],K III_single_core_CE  [Msun^{-1}],K IV_double_core_CE  [Msun^{-1}],K V_other  [Msun^{-1}],L total  [Msun^{-1}],L I_classic  [Msun^{-1}],L II_only_stable_MT  [Msun^{-1}],L III_single_core_CE  [Msun^{-1}],L IV_double_core_CE  [Msun^{-1}],L V_other  [Msun^{-1}],M total  [Msun^{-1}],M I_classic  [Msun^{-1}],M II_only_stable_MT  [Msun^{-1}],M III_single_core_CE  [Msun^{-1}],M IV_double_core_CE  [Msun^{-1}],M V_other  [Msun^{-1}],N total  [Msun^{-1}],N I_classic  [Msun^{-1}],N II_only_stable_MT  [Msun^{-1}],N III_single_core_CE  [Msun^{-1}],N IV_double_core_CE  [Msun^{-1}],N V_other  [Msun^{-1}],O total  [Msun^{-1}],O I_classic  [Msun^{-1}],O II_only_stable_MT  [Msun^{-1}],O III_single_core_CE  [Msun^{-1}],O IV_double_core_CE  [Msun^{-1}],O V_other  [Msun^{-1}],P total  [Msun^{-1}],P I_classic  [Msun^{-1}],P II_only_stable_MT  [Msun^{-1}],P III_single_core_CE  [Msun^{-1}],P IV_double_core_CE  [Msun^{-1}],P V_other  [Msun^{-1}],Q total  [Msun^{-1}],Q I_classic  [Msun^{-1}],Q II_only_stable_MT  [Msun^{-1}],Q III_single_core_CE  [Msun^{-1}],Q IV_double_core_CE  [Msun^{-1}],Q V_other  [Msun^{-1}]
0_0003,0.0003,0.00017809250602013183,0.00010342581354957336,6.145753766828882e-05,1.4783477090833506e-06,4.923565286386859e-06,6.807241806799468e-06,0.00020146131870818257,0.00017244862690601355,5.452361811878558e-06,3.975322626610226e-07,0.0,2.3162797727629504e-05,0.0002164995317927913,0.0001709759630578003,2.217643467036036e-05,9.129392498885971e-07,0.0,2.2434194814742042e-05,0.00019923425138905336,0.00011836312008841765,6.557455408991819e-05,1.7838323820275914e-06,0.0,1.3512744828689955e-05,0.0001637562787736181,9.550186109569047e-05,5.717942389163142e-05,1.4298114680626425e-06,3.6812691648202453e-06,5.963913153413328e-06,0.00014820345364011234,7.638837280852319e-05,6.37309469571416e-05,8.377128628820406e-07,5.683369000888657e-07,6.678084111476672e-06,0.00026211745854055565,0.00012173189065094353,7.910954701407865e-05,1.54473544322886e-05,3.970214241517319e-05,6.126524028071651e-06,0.0001963833634114916,0.00012103100515735569,5.853365247724851e-05,1.408014286401701e-06,4.689323236116518e-06,1.0721368254369149e-05,0.00019265719260798384,0.00011432638906841673,6.534772090012788e-05,7.72102982154113e-07,5.592854922246479e-06,6.618124735038687e-06,0.0001798788517727885,0.00010479490552969376,6.102056521808433e-05,2.033472682607164e-06,5.4056465599332325e-06,6.624261782470002e-06,0.00017490991163201098,0.00010130329902901184,6.13344182974347e-05,1.1365733773651395e-06,4.449589673108988e-06,6.686031255090378e-06,0.00017781317774683683,0.00010113712400907176,6.240656185979678e-05,1.4745615702653009e-06,5.0301509477794615e-06,7.764779359923467e-06,0.0002052633135250508,0.00012171029748174228,6.471079033280672e-05,8.536291643347134e-07,6.21202648334571e-06,1.1776570062821347e-05,0.00023969698787740053,0.00014668740897356712,7.055587584120713e-05,5.871305355222214e-07,6.991203289180485e-06,1.4875369237923581e-05,0.00019602398195308333,0.00012567560477097118,5.8425776066172985e-05,5.157597400692856e-07,5.666841134567082e-06,5.740000241302917e-06,0.00017450718288845033,0.00010149874622699525,6.032216348947931e-05,1.4967709137012457e-06,4.935354661848503e-06,6.2541475964260265e-06,0.0001749725355313818,0.00010934146517344647,5.232629232338213e-05,2.4816874079334664e-06,4.822231542843057e-06,6.000859083776655e-06
0_00034,0.00033999999999999997,0.00018814244670806242,0.0001100030096735719,6.315884797822558e-05,2.105227108622356e-06,5.745672346058068e-06,7.129689601584503e-06,0.00020850835335431075,0.00017836070245122907,5.9001102355907085e-06,5.539456329069381e-07,0.0,2.3693595034584022e-05,0.00021963639444497104,0.00017310108915749166,2.2592540180576833e-05,1.175228714481477e-06,0.0,2.2767536392421068e-05,0.00020910903231646569,0.00012448832843779442,6.877434854854608e-05,2.1647735988261355e-06,0.0,1.3681581731299138e-05,0.00017042393418321397,9.960098107871166e-05,5.840519792692972e-05,1.8995171156798118e-06,4.2128895451039636e-06,6.305348516788833e-06,0.00015598198052608968,8.138598143752479e-05,6.54541557558932e-05,1.3193848839383636e-06,7.681623430837834e-07,7.054296105649492e-06,0.0002824253509549388,0.0001288045824493747,8.526382689146476e-05,1.9140197657139865e-05,4.335395913746291e-05,5.862784819496559e-06,0.00020892142849288984,0.00013020902255112362,6.0151628392623595e-05,2.0049896851124784e-06,5.472100250229557e-06,1.1083687613800587e-05,0.00020141433204191585,0.00011991008550161128,6.718183900118055e-05,1.545547989509024e-06,6.0970942197995186e-06,6.679765329815388e-06,0.00018933622556517945,0.00011008462810504948,6.293052819564066e-05,3.1895259825059693e-06,6.347271309715805e-06,6.784271972267469e-06,0.0001847062682221412,0.00010769871413506276,6.314263255826265e-05,1.7191434900680339e-06,5.132569039060159e-06,7.013208999687621e-06,0.00018778821621928609,0.00010764918226479916,6.452535553276425e-05,2.2408861972954373e-06,5.550794079297823e-06,7.82199814512939e-06,0.0002183282064705381,0.00012985471277497486,6.753689854722785e-05,1.5326548703037491e-06,7.392317092257524e-06,1.2011623185774142e-05,0.0002539534354052409,0.00015507991243164198,7.409380345124531e-05,1.1071743798351856e-06,8.207890518457145e-06,1.546465462406134e-05,0.00020792643176201824,0.00013250985729136916,6.178548122465444e-05,1.0184966148848024e-06,6.804685387166821e-06,5.807911243942951e-06,0.0001840709189065244,0.00010681361993077244,6.294571591240351e-05,2.0172821494004104e-06,5.676742819793568e-06,6.617558094154458e-06,0.00018052682967375765,0.00011477167153264217,5.158724841036155e-05,2.8146176003846885e-06,5.605401659591509e-06,5.747890470777713e-06
0_00037,0.00037,0.00019085094473537744,0.00011130151197040381,6.429770015397009e-05,2.807088564159584e-06,6.003138632446573e-06,6.441505414397343e-06,0.00020728774639866687,0.00017751817060041898,6.153555034840654e-06,6.331494237522818e-07,0.0,2.298287133965501e-05,0.00022183582596696884,0.00017522228115172261,2.256603004668642e-05,1.6642731710090775e-06,0.0,2.2383241597550748e-05,0.00021361230527151002,0.00012651956160099982,7.009314477770787e-05,2.993583914776043e-06,0.0,1.400601497802629e-05,0.00017188829752872462,0.00010072481423862775,5.860028105668225e-05,2.4068018174938004e-06,4.609656330433801e-06,5.546744085487047e-06,0.0001616546233061917,8.511588558281255e-05,6.739365760878176e-05,1.2683578390299463e-06,8.497921977195755e-07,7.0269300778478725e-06,0.00028445353532749413,0.0001288607995268087,8.513470095365486e-05,2.0887010555606016e-05,4.3525448962315995e-05,6.04557532910846e-06,0.00021213964197606868,0.00013229335572226226,6.107078242631873e-05,2.6662088152870314e-06,5.7018582689467535e-06,1.0407436743253906e-05,0.00020475558596279504,0.00012183928404971292,6.806018652157788e-05,1.984213951842912e-06,6.5565724639042574e-06,6.31532897575706e-06,0.00019244574780048402,0.0001118775208539844,6.297819212467414e-05,4.322884814164662e-06,6.7704185173329235e-06,6.496731490327802e-06,0.00018692651130080407,0.00010873620764599298,6.430953551833261e-05,2.235107955624808e-06,5.314154329021618e-06,6.331505851832129e-06,0.00019082573478167625,0.00010886864942261874,6.560603001850501e-05,3.041709102191661e-06,5.9521711070468814e-06,7.357175131313934e-06,0.00021547262536051324,0.00012801642057447274,6.670587476618988e-05,2.3796831418582273e-06,7.425853520525273e-06,1.094479335746714e-05,0.00024560988336267884,0.00014968927473319466,7.101848227130487e-05,2.084785951016131e-06,8.089760989742172e-06,1.4727579417420828e-05,0.0002157878863062124,0.00013747927590902802,6.320198154835413e-05,1.958448118112867e-06,7.561067725444252e-06,5.587113005273035e-06,0.0001872929371060958,0.00010939753087244924,6.274372923588257e-05,2.8464473613375995e-06,5.794564473328945e-06,6.510665163097488e-06,0.0001839242886259732,0.00011834090948837209,5.0413977718722464e-05,4.074783733739573e-06,5.868561104225884e-06,5.226056580913178e-06
0_00042,0.00042,0.0001980058256112376,0.00011521599580900027,6.547339523108624e-05,4.683403961846151e-06,6.300008721155556e-06,6.33302188814935e-06,0.00021879278091116398,0.0001871439860993512,6.589823476415553e-06,1.1585341679017154e-06,0.0,2.390043716749549e-05,0.0002379190409458233,0.00018658893598113226,2.447435291575957e-05,2.870044914787749e-06,0.0,2.398570713414377e-05,0.0002178571211842123,0.00012775716323787782,7.165155754025044e-05,4.8342020869720325e-06,0.0,1.3614198319112062e-05,0.00017697166470302474,0.00010403212196739764,5.9236305393603696e-05,3.4850739214595468e-06,4.7863501740991074e-06,5.431813246464797e-06,0.00016376594713109254,8.726996210599767e-05,6.698006960799325e-05,1.9553963741419247e-06,9.457011453504686e-07,6.6148178976091876e-06,0.0002808883728500493,0.00012791503893459322,8.337951977586462e-05,2.1359494678087535e-05,4.253224651473292e-05,5.702072946771065e-06,0.00022104354866404457,0.00013887642627390416,6.212903289636594e-05,4.4441770246605055e-06,5.9782060744304575e-06,9.615706394683431e-06,0.00021230235306895018,0.00012661433650402852,6.90603655370199e-05,3.1769170153308583e-06,7.053652549426576e-06,6.397081463144263e-06,0.00019878446638156122,0.00011590710571745017,6.402781474916796e-05,5.631889677671741e-06,7.2321828871285705e-06,5.985473350142861e-06,0.00019427241519517568,0.00011333248570119441,6.536786128928158e-05,3.6485871078513084e-06,5.71161811490945e-06,6.21186298193889e-06,0.0001976004984176805,0.00011312482648615059,6.609310782461471e-05,4.5640986712901605e-06,6.349815741890799e-06,7.4686496937342815e-06,0.0002217077061166481,0.0001317155367311182,6.692901206784669e-05,3.7087531036760596e-06,8.0005830206336e-06,1.135382119337352e-05,0.00025256061278301604,0.00015355582105016253,7.153553366453178e-05,3.7296270484157607e-06,8.710879164233799e-06,1.5028751855672067e-05,0.0002143401357150878,0.00013611041532601828,6.179392841913992e-05,3.215858870887885e-06,7.861590119501646e-06,5.358342979540022e-06,0.00019551742210411488,0.00011476978514229296,6.376109922225476e-05,4.436826273302478e-06,6.3184779447208125e-06,6.231233521543875e-06,0.00019515705546376788,0.00012739469140506275,4.9637359760519334e-05,5.7483628490327405e-06,6.646319771443008e-06,5.730321677710101e-06
0_00047,0.00047000000000000004,0.0002008567015450154,0.00011800968776446426,6.476244180379483e-05,5.782772864079067e-06,6.3292819342741215e-06,5.972517178403149e-06,0.00022030796943759977,0.0001882846582277657,6.843588713255486e-06,1.5137349129112169e-06,5.3727540316182505e-08,2.361226004335113e-05,0.00023536209876972065,0.00018407211037179072,2.37408786561154e-05,3.4131651204741808e-06,0.0,2.413594462134036e-05,0.00021874236421528457,0.00012736151790810032,7.114965859616226e-05,5.81972476920631e-06,0.0,1.4411462941815685e-05,0.00017800537418317564,0.00010514753978944874,5.81444718025875e-05,4.669343886447226e-06,4.632901049115557e-06,5.411117655576571e-06,0.00016563612740560648,8.891254101100048e-05,6.694577111280377e-05,2.6241756119456e-06,8.779557247326521e-07,6.2756839451239925e-06,0.0002875123136681272,0.00013126547818848893,8.461282308356556e-05,2.325381843397159e-05,4.2717722323417684e-05,5.6624716386833746e-06,0.00022325112425847435,0.00014095883277483404,6.126307420239138e-05,5.470307066879191e-06,5.98728611811808e-06,9.571624096251578e-06,0.00021114959691868234,0.0001260932056225436,6.781429068582632e-05,4.452321089939141e-06,6.737385454743098e-06,6.05239406563012e-06,0.00020276018897855044,0.00011858205243250964,6.364439820196385e-05,7.667595693143594e-06,7.183347778231195e-06,5.68279487270211e-06,0.0001971268283630264,0.00011566617524083218,6.512445692472113e-05,4.67647907497163e-06,5.698246658161103e-06,5.9614704643403675e-06,0.0001994243756247416,0.00011497109930947241,6.572807605712199e-05,5.379337408838725e-06,6.090663937737998e-06,7.2551989115703754e-06,0.000222325241631606,0.00013222306604466155,6.610242909798568e-05,5.299026186049621e-06,8.157032681864605e-06,1.054368762104451e-05,0.00024557387966354,0.00014849222756095618,6.845864432094976e-05,5.204360076384883e-06,9.231169399108336e-06,1.4187478306140771e-05,0.0002155992369222485,0.00013704498175431878,6.126459392085804e-05,4.503950587573463e-06,7.868756417320524e-06,4.9169542421777265e-06,0.0001973018759929328,0.00011517794294306116,6.451654255860536e-05,5.2615738174256586e-06,6.4852786816841735e-06,5.860537992156418e-06,0.00019888378574078124,0.00013238502288288707,4.688104676039242e-05,7.511812456856129e-06,6.70954438521571e-06,5.396359255429902e-06
0_00052,0.0005200000000000001,0.0001983467276721344,0.00011651268309070005,6.281339043275695e-05,7.129498058730553e-06,6.104669471709982e-06,5.786486618236835e-06,0.00021942524547988512,0.00018660110921294936,6.685326433628068e-06,2.1414890133785547e-06,0.0,2.399732081992917e-05,0.0002321997254762083,0.0001806778446731921,2.3909083384784755e-05,4.2003099802298005e-06,0.0,2.3412487438001666e-05,0.00020990772147207548,0.00012037148313368691,6.904070859984489e-05,7.115356475015799e-06,0.0,1.3380173263527885e-05,0.00017711260322799825,0.00010468367905035226,5.699979738967386e-05,5.618803267678274e-06,4.5650285725087706e-06,5.245294947785056e-06,0.00016666744176460212,8.843484059885557e-05,6.679517379039363e-05,3.7763956675336265e-06,9.465386026445368e-07,6.714493105174765e-06,0.0002878384579060168,0.00013321014384501097,8.298395323596303e-05,2.4266678865452e-05,4.1819184622149126e-05,5.55849733744171e-06,0.00022474372542416964,0.00014302449676941592,5.955485608002286e-05,6.7596451630013435e-06,5.787981022820265e-06,9.616746388909336e-06,0.00021476739343315407,0.00012805145758421397,6.818845991760117e-05,5.637444421511542e-06,7.029270873668906e-06,5.860760636158576e-06,0.00021065720643070882,0.00012287249293850626,6.506875336877979e-05,9.25728961725138e-06,7.248058835824628e-06,6.210611670346704e-06,0.00019332778843074905,0.00011361350219103088,6.310958694698023e-05,5.9137116569448896e-06,5.2176575754204765e-06,5.4733300603726445e-06,0.0001982174375063355,0.00011492655951394717,6.36958269448053e-05,6.780345871135941e-06,6.207825828230716e-06,6.60687934821638e-06,0.00022498692645797549,0.00013378775704621493,6.543315527728553e-05,7.11107423750759e-06,8.081947341964709e-06,1.0572992555002662e-05,0.0002499831354991229,0.00015080743747092768,6.871531230879074e-05,6.7919549631929276e-06,9.043997749511056e-06,1.4624433006700546e-05,0.00021928806829375777,0.00013866563220954012,6.140225996525208e-05,6.30391304553938e-06,7.878469716047572e-06,5.037793357378646e-06,0.00019754880371537087,0.0001153940525026118,6.299252961338835e-05,7.006906686218526e-06,6.2642318840908825e-06,5.891083029061343e-06,0.00019521724653875832,0.00013156611081923444,4.289451484011497e-05,9.046841053936019e-06,6.417446392699821e-06,5.292333432773014e-06
0_00058,0.00058,0.00020494512995570207,0.00012052520069256955,6.404256361556556e-05,8.570294892180815e-06,5.885858877883962e-06,5.921211877502285e-06,0.0002149633625204959,0.00018263082719061847,6.642914410203546e-06,2.4192482458554267e-06,0.0,2.327037267381829e-05,0.00024132446044186162,0.0001860186622846524,2.462395509599128e-05,5.197020788131034e-06,0.0,2.548482227308685e-05,0.00022410364879746537,0.00012842667524869922,7.326933849577544e-05,8.567294941344982e-06,0.0,1.3840340111645695e-05,0.0001823374067382544,0.00010785628594572144,5.761119223819262e-05,7.0432483266435315e-06,4.284517909141883e-06,5.5421623185549454e-06,0.0001701443797846674,9.045639069697083e-05,6.680638222412087e-05,4.724166820742062e-06,1.0740308781268114e-06,7.083409164706758e-06,0.0002792222885767523,0.00013092668838003265,7.982542745790809e-05,2.3626154588312837e-05,3.9294194184156534e-05,5.549823966342212e-06,0.00023287370550387231,0.00014833048801372994,6.0632254665297264e-05,8.113921010075021e-06,5.572432992378262e-06,1.0224608822391838e-05,0.0002185217647619128,0.00013117181402439498,6.812286622319141e-05,6.722807062040966e-06,6.7447182849621556e-06,5.759559167323342e-06,0.0002062258315702888,0.0001205075053515812,6.225828861757285e-05,1.0624641733194381e-05,7.0675915070092256e-06,5.7678043609310635e-06,0.0002013556673970193,0.00011882752458624072,6.454200507560531e-05,6.965856837606726e-06,5.165734919940006e-06,5.854545977626582e-06,0.00020498086166636755,0.0001193372727034926,6.44417564961167e-05,8.439714769502648e-06,5.870552727825148e-06,6.891564969430409e-06,0.00022747412641423243,0.00013550899339986508,6.538825304194457e-05,8.242427633941208e-06,7.701513385199201e-06,1.0632938953282358e-05,0.00025437045073668714,0.00015367188462852806,6.941778284917111e-05,8.369852618961259e-06,8.818318913494435e-06,1.4092611726532336e-05,0.00022182431297383047,0.00014040635478914453,6.097967614499811e-05,7.426599918842772e-06,8.09717631282977e-06,4.9145058080153915e-06,0.00020196775050641296,0.00011814672376645546,6.367727917082553e-05,8.278094724607387e-06,5.940198558397554e-06,5.925454286127057e-06,0.00020553883042487162,0.00014078601896639196,4.14849455193789e-05,1.121469772618468e-05,6.679361352411374e-06,5.3738068605046826e-06
0_00065,0.00065,0.0002055173274723186,0.00012142915338002012,6.253567967600283e-05,1.0069873419668126e-05,5.83187254787232e-06,5.6507484487551175e-06,0.00021471396810179367,0.00018098537096395009,7.188078472769783e-06,2.8577921936718495e-06,0.0,2.368272647140207e-05,0.00023651802467476363,0.00018092498897984567,2.5474938243765992e-05,5.5922501328708614e-06,0.0,2.4525847318280995e-05,0.0002172545410676912,0.0001228466790032559,7.153841967020637e-05,9.462315092164037e-06,7.637452801410809e-09,1.3399489849263416e-05,0.00018108292300079773,0.00010774082540997904,5.5419525096801855e-05,8.332109740246432e-06,4.3912049996092255e-06,5.1992577541611465e-06,0.00017096497739016678,9.085448778078323e-05,6.639777869676387e-05,6.0004767104161185e-06,8.657102333549684e-07,6.846523968848572e-06,0.00027924843379367915,0.00013208847822766308,7.826944130028041e-05,2.4476366225214052e-05,3.885415733505939e-05,5.55999070546213e-06,0.0002347170322162061,0.00015125704337162968,5.895786576987075e-05,9.493752182311468e-06,5.498217348014082e-06,9.51015354438015e-06,0.00022001979851063745,0.00013194586176293256,6.777294923268798e-05,8.248102511889061e-06,6.373318493570121e-06,5.6795665095576824e-06,0.0002051412415307601,0.00012098290333869658,6.028617698777768e-05,1.1445072761864184e-05,6.7292956710060285e-06,5.697792771415739e-06,0.00020127637551552443,0.00011974937411438816,6.300093786841753e-05,7.943308521325915e-06,4.9601651866526085e-06,5.622589824740213e-06,0.00020551185708871046,0.00011991799305396854,6.311290805493385e-05,9.848725648439526e-06,6.073879759336188e-06,6.558350572032405e-06,0.0002261638032453647,0.00013512459072287318,6.352271584993031e-05,9.587204811523281e-06,7.505575089514673e-06,1.042371677152312e-05,0.00025199341041703586,0.00015276363664658068,6.653112506539774e-05,1.0264357485128578e-05,8.512934624926642e-06,1.3921356595002227e-05,0.00022014696733449522,0.00014040199364021022,5.9106544759787525e-05,8.34850854528362e-06,7.2449422858628765e-06,5.044978103350812e-06,0.000198902224297094,0.00011707565677480715,6.126517876455024e-05,8.902581260503868e-06,5.74278145349527e-06,5.9160260437373866e-06,0.00020419631629026207,0.00014348556826831335,3.665113089905591e-05,1.3084169875386587e-05,5.960146217129638e-06,5.0153010303765745e-06
0_00073,0.00073,0.00020319565049156123,0.00012185976764771926,5.995605995520626e-05,1.063937118412395e-05,5.300209403245631e-06,5.4402423012661725e-06,0.0002159957896587146,0.0001819205734975315,7.235277234938979e-06,3.2293720113866644e-06,0.0,2.361056691485748e-05,0.0002330143650203438,0.00017643947969514894,2.5353474246878946e-05,6.326196567100332e-06,0.0,2.489521451121553e-05,0.0002185391572145249,0.0001221433871753988,7.275098280652284e-05,1.0604540044366614e-05,1.1147077328645463e-07,1.2928776414950228e-05,0.00018008544964447494,0.00010855963459693411,5.322683237243208e-05,8.95581974248709e-06,4.121666719838581e-06,5.2214962127831016e-06,0.00017271749575870692,9.183073754457747e-05,6.566742837084377e-05,7.1681413747157255e-06,9.84313653298889e-07,7.066874815271013e-06,0.00028151604569588283,0.00013645382582274374,7.786456378686013e-05,2.359169468372864e-05,3.800494050873585e-05,5.601020893814518e-06,0.0002364252612451493,0.0001552206289666491,5.6614475301962085e-05,1.004639760487944e-05,5.0048080974543866e-06,9.538951274204293e-06,0.00022018880001413321,0.00013303606712912654,6.630094233799801e-05,9.421592433308972e-06,5.630411086475076e-06,5.799787027224584e-06,0.00021055559118711867,0.00012542337304251522,5.959339547076322e-05,1.3150438979741686e-05,6.65838049375879e-06,5.730003200339692e-06,0.00020022475125858376,0.00012006472165084642,6.090036585584634e-05,8.897734586021346e-06,4.765982210104201e-06,5.595946955765471e-06,0.00020468333552666824,0.00012076744889418492,6.123489313852198e-05,1.0891860377116246e-05,5.363492166002799e-06,6.4256409508422875e-06,0.0002293095421685313,0.00013787214971443314,6.215349766145096e-05,1.1008928512454537e-05,7.0701960729543866e-06,1.1204770207238358e-05,0.00025223317223537227,0.00015408544524309794,6.439219510015218e-05,1.1380991011454346e-05,7.698981556407232e-06,1.4675559324260587e-05,0.00022160570100813686,0.00014144568651670668,5.78491367018838e-05,1.0136556149949035e-05,7.176249783116548e-06,4.998071856480844e-06,0.0001976670709881653,0.00011706958762541592,5.944620970421827e-05,9.803278798407243e-06,5.315496197110356e-06,6.032498663013494e-06,0.00020357327075924486,0.0001460439329729403,3.137672839093424e-05,1.5277255413405506e-05,5.576582063496181e-06,5.298771918468577e-06
0_00081,0.00081,0.0001981440230531748,0.00011968236411051412,5.722196062763409e-05,1.0884176932204352e-05,5.008898099620871e-06,5.346623283201324e-06,0.00021156774784082758,0.00017753500897894615,7.574606228782228e-06,3.570639967051123e-06,0.0,2.288749266604808e-05,0.00023064177182121817,0.00017283937059907757,2.5616183364583842e-05,7.539294788742633e-06,0.0,2.4646923068814104e-05,0.00021504991894635248,0.00011795481835089661,7.297727994987711e-05,1.1669132219852184e-05,1.8930672644598037e-07,1.225938169928065e-05,0.00017603006328803321,0.00010732954777205413,5.08497820689673e-05,9.446066684226023e-06,3.5542885849026336e-06,4.8503781778831616e-06,0.00016485487086822498,8.776101333852656e-05,6.230436996071929e-05,7.176934838879304e-06,8.881817290724758e-07,6.72437100102734e-06,0.0002732785148617849,0.000133777412929228,7.416253429516838e-05,2.2937006496286928e-05,3.6735964809215295e-05,5.6655963318860676e-06,0.00023406707181558608,0.00015518759238909504,5.42124367490928e-05,1.031173603684785e-05,4.745460806129929e-06,9.609845834420424e-06,0.0002135397329223064,0.0001295624744629844,6.313156804018327e-05,1.0007389993386468e-05,5.10038947236932e-06,5.737910953382912e-06,0.00020128919372708795,0.00012098988218258291,5.549838208194575e-05,1.301568202700156e-05,6.213843105231179e-06,5.571404330326443e-06,0.0001950958171279478,0.00011811307402369296,5.823233923362198e-05,9.228073608914562e-06,4.234200338153743e-06,5.28812992356457e-06,0.00019938938355849598,0.00011947974316920283,5.777931770382193e-05,1.1183377121423905e-05,4.987165976778559e-06,5.9597795872687736e-06,0.00022269742411783837,0.0001353993271734287,5.851439939243573e-05,1.1467104590045834e-05,6.6528199454543365e-06,1.0663773016473719e-05,0.00024636191068930463,0.00015163264614463448,6.183273949070393e-05,1.1673398589547493e-05,6.837691230615423e-06,1.4385435233803338e-05,0.0002151131237710068,0.00013894007192083864,5.500687754248647e-05,1.0125043152744077e-05,6.294766627069386e-06,4.746364527868157e-06,0.00019388941830707392,0.00011562088399910025,5.714118541871607e-05,1.0475453132648253e-05,4.669138513310509e-06,5.982757243298861e-06,0.0002074478434548169,0.0001517506443773391,2.7405841851955483e-05,1.7498409851762216e-05,5.6147920389651595e-06,5.178155334794945e-06
0_0009,0.0009,0.0001914203109020266,0.00011797217746009954,5.336294789912854e-05,1.0322671250294678e-05,4.243829636975766e-06,5.518684655528083e-06,0.00020721860815531686,0.00017320973834744852,7.327174712274846e-06,4.1032323027817585e-06,0.0,2.2578462792811732e-05,0.0002242721700095433,0.00016720736610988755,2.500302904599562e-05,7.479634826165015e-06,0.0,2.458214002749513e-05,0.00020324059130285416,0.00010790692442561058,7.100492225871071e-05,1.1919671315209513e-05,2.5122993640803185e-07,1.2157843366915352e-05,0.00017098382945987208,0.00010511081992274659,4.8233674058542466e-05,9.562500913400923e-06,3.2100967674067365e-06,4.866737797775244e-06,0.00016153206182006576,8.666767798108779e-05,6.0981728729387304e-05,5.936925396255461e-06,8.877151247581978e-07,7.05801458857698e-06,0.00026010817460757807,0.00013051204459328016,6.925176996419203e-05,2.015299289774611e-05,3.474625769515526e-05,5.445109457204491e-06,0.00022715364622598585,0.00015345485677917373,5.05017617236921e-05,9.769195750201463e-06,4.016286235303595e-06,9.411545737615013e-06,0.00020553278738002543,0.00012611924869558152,6.007554714067471e-05,9.305638031517346e-06,4.6397026762636015e-06,5.392650835988314e-06,0.00019481564019095736,0.00011947348921468157,5.246794349457934e-05,1.2063166336859672e-05,5.538277749666757e-06,5.272763395170017e-06,0.00018808811536007367,0.00011525036289676248,5.475899389028779e-05,8.953240720000982e-06,3.674962194860577e-06,5.45055565816193e-06,0.0001918638645919656,0.00011666111769153063,5.412557064568328e-05,1.043771117631104e-05,4.383421321765357e-06,6.256043756675284e-06,0.00021033133011562005,0.00012954679018059695,5.384548950664053e-05,1.0315017703088904e-05,5.448822079595572e-06,1.1175210645698078e-05,0.0002355316331699716,0.00014657289987945581,5.800097419117456e-05,1.0383093812256527e-05,6.29608039911918e-06,1.4278584887965603e-05,0.00020448371192940149,0.00013391194465889024,5.132117359568285e-05,9.681055593530341e-06,5.380631850847656e-06,4.188906230450502e-06,0.00018590122071658087,0.00011204561118054568,5.442874351052327e-05,9.259185814597149e-06,4.1906667698958945e-06,5.9770134410189274e-06,0.00019022373546719233,0.0001411168856848407,2.2712608833693688e-05,1.645877063983578e-05,4.8688845259114665e-06,5.066585782910678e-06
